49984740
49988552
49990600
49992476
50001624
50006444
50013012
50016572
50019416
50020436
50022952
50027360
50030640
50033456
50035020
50036460
50037216
50037060
50035644
50035180
50036056
50036692
50037984
50035992
50038576
50039876
50042692
50044500
50044948
50045560
50046924
50047932
50052820
50053916
50054680
50059128
50060284
50061672
50061228
50062592
50062904
50063504
50064008
50063220
50064076
50064080
50064332
50064584
50060164
50060416
50060644
50060660
50061164
50062788
50063164
50063720
50064292
50064556
50063840
50063840
50064348
50064636
50065000
50065584
50065400
50064896
50065520
50066300
50061800
50062616
50062364
50062380
50063164
50061892
50061912
50062164
50062940
50062832
50061576
50061592
50062220
50061504
50061668
50057888
50057888
50064516
50065176
50066444
50064996
50064744
50064996
50066196
50066940
50059968
50060536
50061440
50062040
50062976
50063928
50064488
50064584
50064920
50065448
50064908
50064152
50064740
50065128
50065640
50066352
50066352
50066624
50067692
50067796
50066636
50066384
50067120
50068108
50067932
50062600
50063048
50063176
50064020
50064104
50067400
50068132
50068756
50068364
50069236
50063984
50064596
50065256
50065572
50066320
50067440
50067668
50067832
50069604
50070108
50067256
50068100
50068360
50068328
50068724
50069100
50069596
50070892
50070556
50070388
50069388
50069764
50070168
50069188
50069368
50069076
50068884
50069164
50067392
50067392
50067736
50069136
50069520
50071092
50070764
50070008
50070416
50070920
50075288
50070868
50070876
50071240
50072084
50073832
50074776
50074644
50074648
50074488
50073804
50072888
