05-19 08:21:08,2,5000,2,46763604,64596
05-19 08:21:09,2,5000,2,46748712,77300
05-19 08:21:10,2,5000,2,46740468,87656
05-19 08:21:11,2,5000,2,46736036,100200
05-19 08:21:12,2,5000,2,46719772,109912
05-19 08:21:13,2,5000,2,46713736,119896
05-19 08:21:15,2,5000,2,46702900,130648
05-19 08:21:16,3,5000,2,46811028,15872
05-19 08:21:17,3,5000,2,46777248,65648
05-19 08:21:18,3,5000,2,46761024,78960
05-19 08:21:19,3,5000,2,46750852,90016
05-19 08:21:20,3,5000,2,46735260,102560
05-19 08:21:21,3,5000,2,46727880,113312
05-19 08:21:22,3,5000,2,46712344,123808
05-19 08:21:23,3,5000,2,46699760,134560
05-19 08:21:24,4,5000,2,46816016,15872
05-19 08:21:25,4,5000,2,46775816,63508
05-19 08:21:26,4,5000,2,46762272,76820
05-19 08:21:27,4,5000,2,46743880,87148
05-19 08:21:28,4,5000,2,46737924,100972
05-19 08:21:29,4,5000,2,46721756,110576
05-19 08:21:30,4,5000,2,46721900,120816
05-19 08:21:31,4,5000,2,46701752,131312
05-19 08:21:32,0,5000,4,46818496,16896
05-19 08:21:33,0,5000,4,46762436,74428
05-19 08:21:34,0,5000,4,46726248,98872
05-19 08:21:35,0,5000,4,46697484,121144
05-19 08:21:36,0,5000,4,46671052,142392
05-19 08:21:37,1,5000,4,46790292,16384
05-19 08:21:38,1,5000,4,46751992,73720
05-19 08:21:39,1,5000,4,46728356,97552
05-19 08:21:40,1,5000,4,46690808,120080
05-19 08:21:41,1,5000,4,46668636,144912
05-19 08:21:42,2,5000,4,46764844,15872
05-19 08:21:43,2,5000,4,46729092,72344
05-19 08:21:44,2,5000,4,46711016,95640
05-19 08:21:45,2,5000,4,46682184,116376
05-19 08:21:46,2,5000,4,46651932,139416
05-19 08:21:47,3,5000,4,46748232,15616
05-19 08:21:48,3,5000,4,46703464,72936
05-19 08:21:49,3,5000,4,46682680,98024
05-19 08:21:50,3,5000,4,46653460,119016
05-19 08:21:51,3,5000,4,46628260,142056
05-19 08:21:52,4,5000,4,46741568,17408
05-19 08:21:53,4,5000,4,46724508,72652
05-19 08:21:54,4,5000,4,46695112,97388
05-19 08:21:55,4,5000,4,46671508,118636
05-19 08:21:56,4,5000,4,46656336,141932
05-19 08:21:57,0,5000,8,46767868,16896
05-19 08:21:58,0,5000,8,46718660,92508
05-19 08:21:59,0,5000,8,46665740,138576
05-19 08:22:00,1,5000,8,46779872,16384
05-19 08:22:01,1,5000,8,46726496,91232
05-19 08:22:02,1,5000,8,46682412,133472
05-19 08:22:03,2,5000,8,46770704,17152
05-19 08:22:04,2,5000,8,46720164,93956
05-19 08:22:05,2,5000,8,46667700,138908
05-19 08:22:06,3,5000,8,46771708,15616
05-19 08:22:07,3,5000,8,46709492,90632
05-19 08:22:08,3,5000,8,46667876,133092
05-19 08:22:09,4,5000,8,46750844,17408
05-19 08:22:11,4,5000,8,46700064,90860
05-19 08:22:12,4,5000,8,46641644,135968
05-19 08:22:13,0,5000,16,46749016,14336
05-19 08:22:14,0,5000,16,46663632,116364
05-19 08:22:15,1,5000,16,46742356,13312
05-19 08:22:16,1,5000,16,46648880,114848
05-19 08:22:17,2,5000,16,46741320,16896
05-19 08:22:18,2,5000,16,46657628,111696
05-19 08:22:19,3,5000,16,46729524,16896
05-19 08:22:20,3,5000,16,46647224,108424
05-19 08:22:21,4,5000,16,46723196,15616
05-19 08:22:22,4,5000,16,46645084,122092
05-19 08:22:23,0,5000,32,46715508,18176
05-19 08:22:24,0,5000,32,46611076,143500
05-19 08:22:25,1,5000,32,46720092,16896
05-19 08:22:26,1,5000,32,46646260,126740
05-19 08:22:27,2,5000,32,46724960,16896
05-19 08:22:28,2,5000,32,46615408,136360
05-19 08:22:29,3,5000,32,46719124,16896
05-19 08:22:30,3,5000,32,46609648,141384
05-19 08:22:31,4,5000,32,46718868,17664
05-19 08:22:32,4,5000,32,46631232,131072
05-19 08:22:33,0,7500,1,46732824,16384
05-19 08:22:34,0,7500,1,46707164,56448
05-19 08:22:35,0,7500,1,46702376,65656
05-19 08:22:36,0,7500,1,46703460,68448
05-19 08:22:37,0,7500,1,46702736,72288
05-19 08:22:38,0,7500,1,46700592,75616
05-19 08:22:39,0,7500,1,46680292,78944
05-19 08:22:40,0,7500,1,46669008,86624
05-19 08:22:41,0,7500,1,46670532,89696
05-19 08:22:42,0,7500,1,46671624,93536
05-19 08:22:43,0,7500,1,46664504,95500
05-19 08:22:44,0,7500,1,46665008,98572
05-19 08:22:45,0,7500,1,46665008,102924
05-19 08:22:46,0,7500,1,46660584,106252
05-19 08:22:47,0,7500,1,46662140,109580
05-19 08:22:48,0,7500,1,46661272,112284
05-19 08:22:49,0,7500,1,46655564,115356
05-19 08:22:50,0,7500,1,46659292,118940
05-19 08:22:51,0,7500,1,46650068,122268
05-19 08:22:52,0,7500,1,46651536,125852
05-19 08:22:53,0,7500,1,46653000,129948
05-19 08:22:54,0,7500,1,46645704,133276
05-19 08:22:55,0,7500,1,46645980,136860
05-19 08:22:56,0,7500,1,46646860,140444
05-19 08:22:57,0,7500,1,46640416,144284
05-19 08:22:58,0,7500,1,46640720,147612
05-19 08:22:59,0,7500,1,46642144,151196
05-19 08:23:00,0,7500,1,46638276,154524
05-19 08:23:01,0,7500,1,46637424,160412
05-19 08:23:02,0,7500,1,46636920,161436
05-19 08:23:03,0,7500,1,46638684,161692
05-19 08:23:04,0,7500,1,46642956,161948
05-19 08:23:06,0,7500,1,46642964,161948
05-19 08:23:07,1,7500,1,46777920,16640
05-19 08:23:08,1,7500,1,46747792,58624
05-19 08:23:09,1,7500,1,46737520,67740
05-19 08:23:10,1,7500,1,46738144,71580
05-19 08:23:11,1,7500,1,46735632,75164
05-19 08:23:12,1,7500,1,46731480,78168
05-19 08:23:13,1,7500,1,46725536,81240
05-19 08:23:14,1,7500,1,46723132,88152
05-19 08:23:15,1,7500,1,46723140,91224
05-19 08:23:16,1,7500,1,46716500,94552
05-19 08:23:17,1,7500,1,46719788,95344
05-19 08:23:18,1,7500,1,46720352,98416
05-19 08:23:19,1,7500,1,46712540,103024
05-19 08:23:20,1,7500,1,46712448,106096
05-19 08:23:21,1,7500,1,46712764,109424
05-19 08:23:22,1,7500,1,46697040,112248
05-19 08:23:23,1,7500,1,46695024,116088
05-19 08:23:24,1,7500,1,46695084,119928
05-19 08:23:25,1,7500,1,46685628,123256
05-19 08:23:26,1,7500,1,46686552,126328
05-19 08:23:27,1,7500,1,46686436,130680
05-19 08:23:28,1,7500,1,46678432,133752
05-19 08:23:29,1,7500,1,46676164,137336
05-19 08:23:30,1,7500,1,46667412,140664
05-19 08:23:31,1,7500,1,46667076,143736
05-19 08:23:32,1,7500,1,46667488,148088
05-19 08:23:33,1,7500,1,46659032,151672
05-19 08:23:34,1,7500,1,46659124,155000
05-19 08:23:35,1,7500,1,46659088,158072
05-19 08:23:36,1,7500,1,46660012,159864
05-19 08:23:37,1,7500,1,46659532,160120
05-19 08:23:38,1,7500,1,46659148,161144
05-19 08:23:39,1,7500,1,46660148,161656
05-19 08:23:40,2,7500,1,46798856,18688
05-19 08:23:41,2,7500,1,46767360,56884
05-19 08:23:42,2,7500,1,46753252,70820
05-19 08:23:43,2,7500,1,46752748,74148
05-19 08:23:44,2,7500,1,46744620,77732
05-19 08:23:45,2,7500,1,46743756,80652
05-19 08:23:46,2,7500,1,46742368,83980
05-19 08:23:47,2,7500,1,46728528,90636
05-19 08:23:48,2,7500,1,46728784,93964
05-19 08:23:49,2,7500,1,46728032,97292
05-19 08:23:50,2,7500,1,46722268,95260
05-19 08:23:51,2,7500,1,46722772,98588
05-19 08:23:52,2,7500,1,46714728,102684
05-19 08:23:53,2,7500,1,46713904,106268
05-19 08:23:54,2,7500,1,46714172,109340
05-19 08:23:55,2,7500,1,46706136,112680
05-19 08:23:56,2,7500,1,46705888,116008
05-19 08:23:57,2,7500,1,46706412,119592
05-19 08:23:58,2,7500,1,46696608,122920
05-19 08:23:59,2,7500,1,46696864,126504
05-19 08:24:00,2,7500,1,46692328,130600
05-19 08:24:01,2,7500,1,46688164,133928
05-19 08:24:02,2,7500,1,46680812,137256
05-19 08:24:03,2,7500,1,46681624,140840
05-19 08:24:04,2,7500,1,46680124,144424
05-19 08:24:05,2,7500,1,46677904,148264
05-19 08:24:07,2,7500,1,46675700,151592
05-19 08:24:08,2,7500,1,46675300,155176
05-19 08:24:09,2,7500,1,46666296,161576
05-19 08:24:10,2,7500,1,46665912,162600
05-19 08:24:11,2,7500,1,46666264,162856
05-19 08:24:12,2,7500,1,46665608,162856
05-19 08:24:13,2,7500,1,46668784,162856
05-19 08:24:14,3,7500,1,46804072,16896
05-19 08:24:15,3,7500,1,46774324,57052
05-19 08:24:16,3,7500,1,46768244,63212
05-19 08:24:17,3,7500,1,46764592,67316
05-19 08:24:18,3,7500,1,46761064,71156
05-19 08:24:19,3,7500,1,46758500,74092
05-19 08:24:20,3,7500,1,46750184,77676
05-19 08:24:21,3,7500,1,46749592,85612
05-19 08:24:22,3,7500,1,46749144,88684
05-19 08:24:23,3,7500,1,46741896,92268
05-19 08:24:24,3,7500,1,46743872,94564
05-19 08:24:25,3,7500,1,46743876,97636
05-19 08:24:26,3,7500,1,46736084,101732
05-19 08:24:27,3,7500,1,46736500,105316
05-19 08:24:28,3,7500,1,46736248,108644
05-19 08:24:29,3,7500,1,46731592,111672
05-19 08:24:30,3,7500,1,46731144,114744
05-19 08:24:31,3,7500,1,46729128,118072
05-19 08:24:32,3,7500,1,46721288,121656
05-19 08:24:33,3,7500,1,46720816,124984
05-19 08:24:34,3,7500,1,46711124,129336
05-19 08:24:35,3,7500,1,46702952,132408
05-19 08:24:36,3,7500,1,46702476,135736
05-19 08:24:37,3,7500,1,46702500,139320
05-19 08:24:38,3,7500,1,46693892,142392
05-19 08:24:39,3,7500,1,46692292,146488
05-19 08:24:40,3,7500,1,46684232,149816
05-19 08:24:41,3,7500,1,46683812,153400
05-19 08:24:42,3,7500,1,46681608,158776
05-19 08:24:43,3,7500,1,46680980,159800
05-19 08:24:44,3,7500,1,46680684,160312
05-19 08:24:45,3,7500,1,46680464,160312
05-19 08:24:46,3,7500,1,46680216,160312
05-19 08:24:47,4,7500,1,46811768,18176
05-19 08:24:48,4,7500,1,46782388,57088
05-19 08:24:49,4,7500,1,46770300,67644
05-19 08:24:50,4,7500,1,46770632,70972
05-19 08:24:51,4,7500,1,46762452,74556
05-19 08:24:52,4,7500,1,46761764,77360
05-19 08:24:53,4,7500,1,46760640,81712
05-19 08:24:54,4,7500,1,46753224,86064
05-19 08:24:55,4,7500,1,46753492,89392
05-19 08:24:56,4,7500,1,46745452,92720
05-19 08:24:57,4,7500,1,46745960,96304
05-19 08:24:58,4,7500,1,46745984,100144
05-19 08:24:59,4,7500,1,46744524,103984
05-19 08:25:00,4,7500,1,46741576,107568
05-19 08:25:01,4,7500,1,46727972,110640
05-19 08:25:02,4,7500,1,46724044,112576
05-19 08:25:03,4,7500,1,46722992,115648
05-19 08:25:04,4,7500,1,46722776,119488
05-19 08:25:05,4,7500,1,46715952,122816
05-19 08:25:06,4,7500,1,46715124,125888
05-19 08:25:08,4,7500,1,46713496,129984
05-19 08:25:09,4,7500,1,46705788,133568
05-19 08:25:10,4,7500,1,46705332,137152
05-19 08:25:11,4,7500,1,46703828,140736
05-19 08:25:12,4,7500,1,46696052,144576
05-19 08:25:13,4,7500,1,46694420,147904
05-19 08:25:14,4,7500,1,46686372,151232
05-19 08:25:15,4,7500,1,46685972,154816
05-19 08:25:16,4,7500,1,46684008,159936
05-19 08:25:17,4,7500,1,46683356,160960
05-19 08:25:18,4,7500,1,46683468,161216
05-19 08:25:19,4,7500,1,46682924,161216
05-19 08:25:20,4,7500,1,46683188,161216
05-19 08:25:21,0,7500,2,46816396,16384
05-19 08:25:22,0,7500,2,46769332,72192
05-19 08:25:23,0,7500,2,46748480,82936
05-19 08:25:24,0,7500,2,46741384,90360
05-19 08:25:25,0,7500,2,46733488,98040
05-19 08:25:26,0,7500,2,46733240,104096
05-19 08:25:27,0,7500,2,46720616,112080
05-19 08:25:28,0,7500,2,46718056,120784
05-19 08:25:29,0,7500,2,46706788,128208
05-19 08:25:30,0,7500,2,46687780,135888
05-19 08:25:31,0,7500,2,46686788,142800
05-19 08:25:32,0,7500,2,46676724,150992
05-19 08:25:33,0,7500,2,46667408,158928
05-19 08:25:34,0,7500,2,46665804,166864
05-19 08:25:35,0,7500,2,46665956,168400
05-19 08:25:36,0,7500,2,46666012,170448
05-19 08:25:37,1,7500,2,46811704,17408
05-19 08:25:38,1,7500,2,46767536,63084
05-19 08:25:39,1,7500,2,46759472,71788
05-19 08:25:40,1,7500,2,46745092,78188
05-19 08:25:41,1,7500,2,46731668,84924
05-19 08:25:42,1,7500,2,46722500,93116
05-19 08:25:43,1,7500,2,46712232,100540
05-19 08:25:44,1,7500,2,46712096,106940
05-19 08:25:45,1,7500,2,46703364,113340
05-19 08:25:46,1,7500,2,46691840,120764
05-19 08:25:47,1,7500,2,46694216,126512
05-19 08:25:48,1,7500,2,46686708,133680
05-19 08:25:49,1,7500,2,46687360,140080
05-19 08:25:50,1,7500,2,46678596,146736
05-19 08:25:51,1,7500,2,46670512,153136
05-19 08:25:52,1,7500,2,46662352,161328
05-19 08:25:53,1,7500,2,46659692,162352
05-19 08:25:54,1,7500,2,46660148,164400
05-19 08:25:55,2,7500,2,46797624,16640
05-19 08:25:56,2,7500,2,46762260,61272
05-19 08:25:57,2,7500,2,46758132,69076
05-19 08:25:58,2,7500,2,46749268,76244
05-19 08:25:59,2,7500,2,46741632,83688
05-19 08:26:00,2,7500,2,46740756,90600
05-19 08:26:01,2,7500,2,46735416,99156
05-19 08:26:02,2,7500,2,46714888,106836
05-19 08:26:03,2,7500,2,46706580,114772
05-19 08:26:04,2,7500,2,46706092,121684
05-19 08:26:05,2,7500,2,46696884,127452
05-19 08:26:06,2,7500,2,46685180,137436
05-19 08:26:07,2,7500,2,46681884,144604
05-19 08:26:08,2,7500,2,46674392,151772
05-19 08:26:10,2,7500,2,46662400,158684
05-19 08:26:11,2,7500,2,46658168,166364
05-19 08:26:12,2,7500,2,46656660,166620
05-19 08:26:13,2,7500,2,46658156,166620
05-19 08:26:14,3,7500,2,46796560,14336
05-19 08:26:15,3,7500,2,46774544,64008
05-19 08:26:16,3,7500,2,46760944,73480
05-19 08:26:17,3,7500,2,46755892,80136
05-19 08:26:18,3,7500,2,46742120,86536
05-19 08:26:19,3,7500,2,46734476,94080
05-19 08:26:20,3,7500,2,46732532,100696
05-19 08:26:21,3,7500,2,46723420,107864
05-19 08:26:22,3,7500,2,46714868,114776
05-19 08:26:23,3,7500,2,46712800,121432
05-19 08:26:24,3,7500,2,46710116,128344
05-19 08:26:25,3,7500,2,46698128,135512
05-19 08:26:26,3,7500,2,46696700,141656
05-19 08:26:27,3,7500,2,46685176,149080
05-19 08:26:28,3,7500,2,46681484,155736
05-19 08:26:29,3,7500,2,46676368,160088
05-19 08:26:30,3,7500,2,46673652,161624
05-19 08:26:31,4,7500,2,46806264,16896
05-19 08:26:32,4,7500,2,46772688,66372
05-19 08:26:33,4,7500,2,46764012,76868
05-19 08:26:34,4,7500,2,46753688,84036
05-19 08:26:35,4,7500,2,46742760,91436
05-19 08:26:36,4,7500,2,46731548,100140
05-19 08:26:37,4,7500,2,46732200,107052
05-19 08:26:38,4,7500,2,46723384,115244
05-19 08:26:39,4,7500,2,46713720,123180
05-19 08:26:40,4,7500,2,46712132,130348
05-19 08:26:41,4,7500,2,46698884,134736
05-19 08:26:42,4,7500,2,46692600,142672
05-19 08:26:43,4,7500,2,46672384,153424
05-19 08:26:44,4,7500,2,46671396,160080
05-19 08:26:45,4,7500,2,46669212,166992
05-19 08:26:46,4,7500,2,46665356,166992
05-19 08:26:47,0,7500,4,46802796,13056
05-19 08:26:48,0,7500,4,46748268,76244
05-19 08:26:49,0,7500,4,46732148,91860
05-19 08:26:50,0,7500,4,46722648,105684
05-19 08:26:51,0,7500,4,46688740,121300
05-19 08:26:52,0,7500,4,46676980,134612
05-19 08:26:53,0,7500,4,46670796,144708
05-19 08:26:54,0,7500,4,46650216,158276
05-19 08:26:55,0,7500,4,46648544,165444
05-19 08:26:56,1,7500,4,46789084,16896
05-19 08:26:57,1,7500,4,46744200,71512
05-19 08:26:58,1,7500,4,46721212,88720
05-19 08:26:59,1,7500,4,46708572,104080
05-19 08:27:00,1,7500,4,46683624,120976
05-19 08:27:01,1,7500,4,46666832,135060
05-19 08:27:02,1,7500,4,46645232,150420
05-19 08:27:03,1,7500,4,46617504,163988
05-19 08:27:04,2,7500,4,46702500,15104
05-19 08:27:05,2,7500,4,46656152,84744
05-19 08:27:06,2,7500,4,46626396,102408
05-19 08:27:07,2,7500,4,46606032,117000
05-19 08:27:09,2,7500,4,46586880,134920
05-19 08:27:10,2,7500,4,46568928,149512
05-19 08:27:11,2,7500,4,46564392,160996
05-19 08:27:12,2,7500,4,46555668,173540
05-19 08:27:13,3,7500,4,46701756,12544
05-19 08:27:14,3,7500,4,46675412,66360
05-19 08:27:15,3,7500,4,46681904,83480
05-19 08:27:16,3,7500,4,46664348,97560
05-19 08:27:17,3,7500,4,46653316,114200
05-19 08:27:18,3,7500,4,46632056,129816
05-19 08:27:19,3,7500,4,46609664,143136
05-19 08:27:20,3,7500,4,46605416,157472
05-19 08:27:21,3,7500,4,46611424,159264
05-19 08:27:22,4,7500,4,46745016,17408
05-19 08:27:23,4,7500,4,46702192,71948
05-19 08:27:24,4,7500,4,46687760,89356
05-19 08:27:25,4,7500,4,46675424,105228
05-19 08:27:26,4,7500,4,46643236,122124
05-19 08:27:27,4,7500,4,46646032,135520
05-19 08:27:28,4,7500,4,46630536,150368
05-19 08:27:29,4,7500,4,46622516,163936
05-19 08:27:30,0,7500,8,46742108,15616
05-19 08:27:31,0,7500,8,46687408,85760
05-19 08:27:32,0,7500,8,46653640,118192
05-19 08:27:33,0,7500,8,46624244,147888
05-19 08:27:34,0,7500,8,46601716,156592
05-19 08:27:35,1,7500,8,46726352,16128
05-19 08:27:36,1,7500,8,46679508,80932
05-19 08:27:37,1,7500,8,46646948,111908
05-19 08:27:38,1,7500,8,46618976,141348
05-19 08:27:39,1,7500,8,46594788,155428
05-19 08:27:40,2,7500,8,46712972,17920
05-19 08:27:41,2,7500,8,46658552,89300
05-19 08:27:42,2,7500,8,46622828,120788
05-19 08:27:43,2,7500,8,46588052,151508
05-19 08:27:44,2,7500,8,46561524,163284
05-19 08:27:45,3,7500,8,46696572,14592
05-19 08:27:46,3,7500,8,46646676,85120
05-19 08:27:47,3,7500,8,46623240,113052
05-19 08:27:48,3,7500,8,46606356,141724
05-19 08:27:49,3,7500,8,46576876,161436
05-19 08:27:50,4,7500,8,46698360,17664
05-19 08:27:51,4,7500,8,46657568,82372
05-19 08:27:52,4,7500,8,46615772,113808
05-19 08:27:53,4,7500,8,46601660,144784
05-19 08:27:54,4,7500,8,46593516,157584
05-19 08:27:55,0,7500,16,46702844,16640
05-19 08:27:56,0,7500,16,46632032,99136
05-19 08:27:57,0,7500,16,46562260,160064
05-19 08:27:58,1,7500,16,46687340,15104
05-19 08:27:59,1,7500,16,46594632,128292
05-19 08:28:00,1,7500,16,46532880,183332
05-19 08:28:01,2,7500,16,46677704,13824
05-19 08:28:02,2,7500,16,46619528,98996
05-19 08:28:03,2,7500,16,46564804,159668
05-19 08:28:04,3,7500,16,46699532,15872
05-19 08:28:05,3,7500,16,46634168,100568
05-19 08:28:06,3,7500,16,46549496,163544
05-19 08:28:08,4,7500,16,46679996,14336
05-19 08:28:09,4,7500,16,46632296,89924
05-19 08:28:10,4,7500,16,46556948,153096
05-19 08:28:11,0,7500,32,46698664,16896
05-19 08:28:12,0,7500,32,46617020,124568
05-19 08:28:13,1,7500,32,46703708,16640
05-19 08:28:14,1,7500,32,46633680,112488
05-19 08:28:15,2,7500,32,46706212,16896
05-19 08:28:16,2,7500,32,46605188,123968
