05-19 09:42:28,0,2500,46725304,15616
05-19 09:42:29,0,2500,46699164,49408
05-19 09:42:30,1,2500,46725212,16896
05-19 09:42:32,1,2500,46705124,49408
05-19 09:42:33,2,2500,46720684,14592
05-19 09:42:34,2,2500,46696552,49152
05-19 09:42:35,3,2500,46711988,14336
05-19 09:42:36,3,2500,46679864,49152
05-19 09:42:37,4,2500,46714408,15360
05-19 09:42:38,4,2500,46689712,49152
05-19 09:42:39,0,5000,46711312,16384
05-19 09:42:40,0,5000,46698168,49152
05-19 09:42:41,0,5000,46698180,49408
05-19 09:42:42,0,5000,46699296,49664
05-19 09:42:43,0,5000,46701436,49664
05-19 09:42:44,0,5000,46702044,49664
05-19 09:42:45,0,5000,46703232,49920
05-19 09:42:46,1,5000,46735388,15616
05-19 09:42:47,1,5000,46717004,48896
05-19 09:42:48,1,5000,46718332,49152
05-19 09:42:49,1,5000,46718332,49152
05-19 09:42:50,1,5000,46718500,49408
05-19 09:42:51,1,5000,46719004,49408
05-19 09:42:52,1,5000,46719372,49664
05-19 09:42:53,2,5000,46744636,16128
05-19 09:42:54,2,5000,46724020,48896
05-19 09:42:55,2,5000,46724524,49152
05-19 09:42:56,2,5000,46723284,49408
05-19 09:42:57,2,5000,46723116,49408
05-19 09:42:58,2,5000,46722724,49664
05-19 09:42:59,2,5000,46723240,49664
05-19 09:43:00,3,5000,46747500,16896
05-19 09:43:01,3,5000,46729988,48896
05-19 09:43:02,3,5000,46731060,49152
05-19 09:43:03,3,5000,46731880,49408
05-19 09:43:04,3,5000,46733912,49408
05-19 09:43:05,3,5000,46734676,49408
05-19 09:43:06,3,5000,46736212,49664
05-19 09:43:07,4,5000,46757528,16896
05-19 09:43:08,4,5000,46725284,49152
05-19 09:43:09,4,5000,46725640,49408
05-19 09:43:10,4,5000,46725872,49408
05-19 09:43:11,4,5000,46726404,49664
05-19 09:43:12,4,5000,46726468,49664
05-19 09:43:13,4,5000,46726032,49920
05-19 09:43:14,0,7500,46753016,14336
05-19 09:43:15,0,7500,46735704,48896
05-19 09:43:16,0,7500,46735932,48896
05-19 09:43:17,0,7500,46737180,49152
05-19 09:43:18,0,7500,46737936,49152
05-19 09:43:19,0,7500,46738108,49408
05-19 09:43:20,0,7500,46737608,49408
05-19 09:43:21,0,7500,46737716,49408
05-19 09:43:22,0,7500,46737772,49408
05-19 09:43:23,0,7500,46738528,49664
05-19 09:43:24,0,7500,46739012,49664
05-19 09:43:25,0,7500,46739024,49664
05-19 09:43:26,0,7500,46740140,49920
05-19 09:43:27,0,7500,46741256,49920
05-19 09:43:28,0,7500,46741768,49920
05-19 09:43:30,1,7500,46763748,16640
05-19 09:43:31,1,7500,46737128,49152
05-19 09:43:32,1,7500,46736624,49152
05-19 09:43:33,1,7500,46734676,49152
05-19 09:43:34,1,7500,46735300,49408
05-19 09:43:35,1,7500,46735548,49408
05-19 09:43:36,1,7500,46735060,49408
05-19 09:43:37,1,7500,46735312,49664
05-19 09:43:38,1,7500,46735060,49664
05-19 09:43:39,1,7500,46735980,49664
05-19 09:43:40,1,7500,46736500,49920
05-19 09:43:41,1,7500,46737264,49920
05-19 09:43:42,1,7500,46736852,49920
05-19 09:43:43,1,7500,46737384,50176
05-19 09:43:44,1,7500,46738220,50176
05-19 09:43:45,2,7500,46758612,16640
05-19 09:43:46,2,7500,46731908,49152
05-19 09:43:47,2,7500,46726476,49152
05-19 09:43:48,2,7500,46726896,49152
05-19 09:43:49,2,7500,46727628,49408
05-19 09:43:50,2,7500,46728152,49408
05-19 09:43:51,2,7500,46729160,49408
05-19 09:43:52,2,7500,46729416,49664
05-19 09:43:53,2,7500,46729688,49664
05-19 09:43:54,2,7500,46730240,49664
05-19 09:43:55,2,7500,46729556,49664
05-19 09:43:56,2,7500,46730316,49920
05-19 09:43:57,2,7500,46730736,49920
05-19 09:43:58,2,7500,46731096,49920
05-19 09:43:59,2,7500,46731716,50176
05-19 09:44:00,3,7500,46756016,16128
05-19 09:44:01,3,7500,46738908,49152
05-19 09:44:02,3,7500,46738556,49408
05-19 09:44:03,3,7500,46738568,49408
05-19 09:44:04,3,7500,46738884,49408
05-19 09:44:05,3,7500,46739244,49664
05-19 09:44:06,3,7500,46739020,49664
05-19 09:44:07,3,7500,46740020,49920
05-19 09:44:08,3,7500,46739904,49920
05-19 09:44:09,3,7500,46741112,49920
05-19 09:44:10,3,7500,46740868,49920
05-19 09:44:11,3,7500,46741216,50176
05-19 09:44:12,3,7500,46741208,50176
05-19 09:44:13,3,7500,46741620,50176
05-19 09:44:14,3,7500,46741872,50176
05-19 09:44:15,4,7500,46767464,16896
05-19 09:44:16,4,7500,46742556,49408
05-19 09:44:17,4,7500,46742140,49664
05-19 09:44:18,4,7500,46742248,49664
05-19 09:44:19,4,7500,46743012,49664
05-19 09:44:20,4,7500,46742512,49920
05-19 09:44:21,4,7500,46742528,49920
05-19 09:44:22,4,7500,46743176,50176
05-19 09:44:23,4,7500,46743816,50176
05-19 09:44:24,4,7500,46744068,50176
05-19 09:44:25,4,7500,46744564,50176
05-19 09:44:26,4,7500,46744852,50432
05-19 09:44:27,4,7500,46745208,50432
05-19 09:44:28,4,7500,46745624,50432
05-19 09:44:30,4,7500,46745964,50432
05-19 09:44:31,0,10000,46778776,15872
05-19 09:44:32,0,10000,46765048,48896
05-19 09:44:33,0,10000,46764832,48896
05-19 09:44:34,0,10000,46765156,48896
05-19 09:44:35,0,10000,46765520,49408
05-19 09:44:36,0,10000,46766816,49408
05-19 09:44:37,0,10000,46767252,49408
05-19 09:44:38,0,10000,46768212,49408
05-19 09:44:39,0,10000,46769000,49664
05-19 09:44:40,0,10000,46768940,49664
05-19 09:44:41,0,10000,46768672,49920
05-19 09:44:42,0,10000,46769388,49920
05-19 09:44:43,0,10000,46769388,49920
05-19 09:44:44,0,10000,46769248,50176
05-19 09:44:45,0,10000,46769092,50176
05-19 09:44:46,0,10000,46769376,50176
05-19 09:44:47,0,10000,46769300,50176
05-19 09:44:48,0,10000,46768636,50432
05-19 09:44:49,0,10000,46768636,50432
05-19 09:44:50,0,10000,46767212,50432
05-19 09:44:51,0,10000,46767924,50432
05-19 09:44:52,0,10000,46768232,50688
05-19 09:44:53,0,10000,46760168,50688
05-19 09:44:54,0,10000,46760432,50688
05-19 09:44:55,0,10000,46760228,50688
05-19 09:44:56,0,10000,46760536,50944
05-19 09:44:57,0,10000,46760536,50944
05-19 09:44:58,1,10000,46778792,16384
05-19 09:44:59,1,10000,46753468,48896
05-19 09:45:00,1,10000,46753328,49152
05-19 09:45:01,1,10000,46754848,49152
05-19 09:45:02,1,10000,46757180,49152
05-19 09:45:03,1,10000,46756504,49408
05-19 09:45:04,1,10000,46756616,49408
05-19 09:45:05,1,10000,46756616,49408
05-19 09:45:06,1,10000,46756004,49408
05-19 09:45:07,1,10000,46756016,49408
05-19 09:45:08,1,10000,46756116,49408
05-19 09:45:09,1,10000,46756260,49408
05-19 09:45:10,1,10000,46756384,49408
05-19 09:45:11,1,10000,46756172,49664
05-19 09:45:12,1,10000,46756604,49664
05-19 09:45:13,1,10000,46756480,49664
05-19 09:45:14,1,10000,46756460,49664
05-19 09:45:15,1,10000,46756708,49920
05-19 09:45:16,1,10000,46756796,49920
