05-19 09:30:04,0,2500,1,46791384,17152
05-19 09:30:05,0,2500,1,46753548,63864
05-19 09:30:06,1,2500,1,46788640,19968
05-19 09:30:07,1,2500,1,46741172,64004
05-19 09:30:08,2,2500,1,46783016,16896
05-19 09:30:09,2,2500,1,46745480,64304
05-19 09:30:10,3,2500,1,46773180,15616
05-19 09:30:11,3,2500,1,46733852,64076
05-19 09:30:12,4,2500,1,46764368,17408
05-19 09:30:13,4,2500,1,46719936,64376
05-19 09:30:14,0,2500,2,46755220,14592
05-19 09:30:15,0,2500,2,46713920,67524
05-19 09:30:16,1,2500,2,46752864,16896
05-19 09:30:17,1,2500,2,46718380,65392
05-19 09:30:18,2,2500,2,46751348,16896
05-19 09:30:19,2,2500,2,46725260,66820
05-19 09:30:21,3,2500,2,46769288,17664
05-19 09:30:22,3,2500,2,46728524,64540
05-19 09:30:23,4,2500,2,46758184,16640
05-19 09:30:24,4,2500,2,46721656,64580
05-19 09:30:25,0,2500,4,46724624,15872
05-19 09:30:26,1,2500,4,46726760,16896
05-19 09:30:27,2,2500,4,46714460,17152
05-19 09:30:28,3,2500,4,46692216,16384
05-19 09:30:29,4,2500,4,46698444,16640
05-19 09:30:30,0,2500,8,46701836,16896
05-19 09:30:31,1,2500,8,46702556,16128
05-19 09:30:32,2,2500,8,46701900,16896
05-19 09:30:33,3,2500,8,46720600,16896
05-19 09:30:34,4,2500,8,46719884,17408
05-19 09:30:35,0,2500,16,46709416,18432
05-19 09:30:36,1,2500,16,46720332,16896
05-19 09:30:37,2,2500,16,46734164,16640
05-19 09:30:38,3,2500,16,46711140,16384
05-19 09:30:39,4,2500,16,46699536,16896
05-19 09:30:40,0,2500,32,46660808,17408
05-19 09:30:41,1,2500,32,46675568,14336
05-19 09:30:42,2,2500,32,46661272,17152
05-19 09:30:43,3,2500,32,46657680,19456
05-19 09:30:44,4,2500,32,46672052,17408
05-19 09:30:45,0,5000,1,46676468,17152
05-19 09:30:46,0,5000,1,46634256,60980
05-19 09:30:47,0,5000,1,46633436,65332
05-19 09:30:48,0,5000,1,46631408,69940
05-19 09:30:49,0,5000,1,46634740,74548
05-19 09:30:50,1,5000,1,46692696,16384
05-19 09:30:51,1,5000,1,46653756,61104
05-19 09:30:52,1,5000,1,46648268,65712
05-19 09:30:53,1,5000,1,46647852,70320
05-19 09:30:54,1,5000,1,46641064,74928
05-19 09:30:55,2,5000,1,46704416,16128
05-19 09:30:56,2,5000,1,46675024,60888
05-19 09:30:57,2,5000,1,46674248,65752
05-19 09:30:58,2,5000,1,46673696,70360
05-19 09:30:59,2,5000,1,46666292,74968
05-19 09:31:00,3,5000,1,46707656,17920
05-19 09:31:01,3,5000,1,46693520,60772
05-19 09:31:02,3,5000,1,46690156,65380
05-19 09:31:03,3,5000,1,46682524,70244
05-19 09:31:04,3,5000,1,46684684,74852
05-19 09:31:06,4,5000,1,46728672,16896
05-19 09:31:07,4,5000,1,46696492,61440
05-19 09:31:08,4,5000,1,46691972,65792
05-19 09:31:09,4,5000,1,46687096,70400
05-19 09:31:10,4,5000,1,46688168,75008
05-19 09:31:11,0,5000,2,46744596,16896
05-19 09:31:12,0,5000,2,46705416,70972
05-19 09:31:13,0,5000,2,46703272,81212
05-19 09:31:14,1,5000,2,46753992,17664
05-19 09:31:15,1,5000,2,46714884,68784
05-19 09:31:16,1,5000,2,46709176,76976
05-19 09:31:17,2,5000,2,46751768,16640
05-19 09:31:18,2,5000,2,46702600,63132
05-19 09:31:19,2,5000,2,46691244,73116
05-19 09:31:20,3,5000,2,46733808,17664
05-19 09:31:21,3,5000,2,46687944,72248
05-19 09:31:22,3,5000,2,46682920,82488
05-19 09:31:23,4,5000,2,46722016,16896
05-19 09:31:24,4,5000,2,46687852,64020
05-19 09:31:25,4,5000,2,46675664,73492
05-19 09:31:26,0,5000,4,46728848,16384
05-19 09:31:27,0,5000,4,46699344,65824
05-19 09:31:28,1,5000,4,46725772,16384
05-19 09:31:29,1,5000,4,46686484,67376
05-19 09:31:30,2,5000,4,46705672,16640
05-19 09:31:31,2,5000,4,46691084,65840
05-19 09:31:32,3,5000,4,46724236,16896
05-19 09:31:33,3,5000,4,46686148,68280
05-19 09:31:34,4,5000,4,46733152,16896
05-19 09:31:35,4,5000,4,46700872,67312
05-19 09:31:36,0,5000,8,46730140,18176
05-19 09:31:37,0,5000,8,46700360,66220
05-19 09:31:38,1,5000,8,46738640,17664
05-19 09:31:39,2,5000,8,46733556,17152
05-19 09:31:40,3,5000,8,46719648,19712
05-19 09:31:41,3,5000,8,46687164,70260
05-19 09:31:42,4,5000,8,46718356,15616
05-19 09:31:43,4,5000,8,46668064,
05-19 09:31:44,0,5000,16,46714744,16128
05-19 09:31:45,1,5000,16,46718536,18944
05-19 09:31:46,2,5000,16,46728844,19968
05-19 09:31:47,3,5000,16,46695364,17152
05-19 09:31:48,4,5000,16,46712884,18688
05-19 09:31:49,0,5000,32,46708616,17152
