05-19 09:03:11,0,7500,46696576,92724
05-19 09:03:12,0,7500,46697088,94772
05-19 09:03:13,0,7500,46697236,97332
05-19 09:03:14,0,7500,46699124,99124
05-19 09:03:15,0,7500,46691840,101940
05-19 09:03:16,0,7500,46692720,103732
05-19 09:03:17,0,7500,46693400,106292
05-19 09:03:18,0,7500,46693468,108340
05-19 09:03:19,0,7500,46685968,110644
05-19 09:03:20,0,7500,46688692,112948
05-19 09:03:21,0,7500,46689460,115252
05-19 09:03:22,0,7500,46681724,117556
05-19 09:03:23,0,7500,46680972,119604
05-19 09:03:24,0,7500,46681176,121908
05-19 09:03:25,0,7500,46680944,124212
05-19 09:03:26,0,7500,46673576,126516
05-19 09:03:27,0,7500,46673900,128564
05-19 09:03:28,0,7500,46673396,131124
05-19 09:03:29,0,7500,46665332,132916
05-19 09:03:30,0,7500,46663736,135732
05-19 09:03:31,0,7500,46663740,137524
05-19 09:03:32,0,7500,46664764,140084
05-19 09:03:33,1,7500,46767340,16896
05-19 09:03:34,1,7500,46729712,58864
05-19 09:03:35,1,7500,46730140,61424
05-19 09:03:36,1,7500,46730060,64240
05-19 09:03:37,1,7500,46721884,66032
05-19 09:03:38,1,7500,46722484,65812
05-19 09:03:39,1,7500,46722800,67860
05-19 09:03:40,1,7500,46723516,70420
05-19 09:03:41,1,7500,46715200,72468
05-19 09:03:42,1,7500,46715552,74772
05-19 09:03:43,1,7500,46715664,77076
05-19 09:03:44,1,7500,46707604,79380
05-19 09:03:45,1,7500,46707688,81684
05-19 09:03:46,1,7500,46707468,83732
05-19 09:03:47,1,7500,46707404,86548
05-19 09:03:48,1,7500,46699724,88340
05-19 09:03:49,1,7500,46700468,90900
05-19 09:03:50,1,7500,46700472,92948
05-19 09:03:51,1,7500,46692244,95508
05-19 09:03:52,1,7500,46692444,97556
05-19 09:03:53,1,7500,46693220,99860
05-19 09:03:54,1,7500,46693728,102164
05-19 09:03:55,1,7500,46686596,104468
05-19 09:03:56,1,7500,46686684,106772
05-19 09:03:57,1,7500,46686936,108820
05-19 09:03:58,1,7500,46678904,111380
05-19 09:03:59,1,7500,46678732,113428
05-19 09:04:00,1,7500,46678692,115988
05-19 09:04:02,1,7500,46679368,117780
05-19 09:04:03,1,7500,46671052,120596
05-19 09:04:04,1,7500,46670548,122388
05-19 09:04:05,1,7500,46671264,124948
05-19 09:04:06,1,7500,46671000,126996
05-19 09:04:07,1,7500,46663468,129556
05-19 09:04:08,1,7500,46663824,131604
05-19 09:04:09,1,7500,46663116,133908
05-19 09:04:10,1,7500,46655068,136212
05-19 09:04:11,1,7500,46655124,138516
05-19 09:04:12,2,7500,46772888,16128
05-19 09:04:13,2,7500,46738868,58464
05-19 09:04:14,2,7500,46734016,60512
05-19 09:04:15,2,7500,46728356,63328
05-19 09:04:16,2,7500,46729900,65376
05-19 09:04:17,2,7500,46731288,68192
05-19 09:04:18,2,7500,46729020,70496
05-19 09:04:19,2,7500,46726632,72032
05-19 09:04:20,2,7500,46727468,72800
05-19 09:04:21,2,7500,46727116,73568
05-19 09:04:22,2,7500,46712580,76128
05-19 09:04:23,2,7500,46711832,76640
05-19 09:04:24,2,7500,46711744,77408
05-19 09:04:25,2,7500,46711996,78944
05-19 09:04:26,2,7500,46718180,80736
05-19 09:04:27,2,7500,46718500,81248
05-19 09:04:28,2,7500,46716576,82016
05-19 09:04:29,2,7500,46708704,84576
05-19 09:04:30,2,7500,46708640,85344
05-19 09:04:31,2,7500,46705692,85856
05-19 09:04:32,2,7500,46707248,87392
05-19 09:04:33,2,7500,46707772,89184
05-19 09:04:34,2,7500,46707520,89696
05-19 09:04:35,2,7500,46707016,90464
05-19 09:04:36,2,7500,46699124,93024
05-19 09:04:37,2,7500,46699664,93792
05-19 09:04:38,2,7500,46700568,94304
05-19 09:04:39,2,7500,46700764,95840
05-19 09:04:40,2,7500,46700880,97632
05-19 09:04:41,2,7500,46700672,98400
05-19 09:04:42,2,7500,46693024,98912
05-19 09:04:43,2,7500,46692240,101472
05-19 09:04:44,2,7500,46691736,102240
05-19 09:04:45,2,7500,46692180,102752
05-19 09:04:46,2,7500,46692388,104288
05-19 09:04:47,2,7500,46692232,106080
05-19 09:04:48,2,7500,46692636,106848
05-19 09:04:49,2,7500,46685300,107360
05-19 09:04:50,2,7500,46685356,109920
05-19 09:04:51,2,7500,46685816,110688
05-19 09:04:52,2,7500,46686468,111200
05-19 09:04:53,2,7500,46686732,112736
05-19 09:04:54,2,7500,46688688,114528
05-19 09:04:55,2,7500,46681288,115296
05-19 09:04:56,2,7500,46681400,115808
05-19 09:04:57,2,7500,46681492,118368
05-19 09:04:58,2,7500,46681636,119136
05-19 09:04:59,2,7500,46681972,119904
05-19 09:05:00,2,7500,46681756,121440
05-19 09:05:01,2,7500,46682132,122976
05-19 09:05:02,2,7500,46674104,123744
05-19 09:05:03,2,7500,46674320,124256
05-19 09:05:05,2,7500,46674056,126816
05-19 09:05:06,2,7500,46674212,127584
05-19 09:05:07,2,7500,46673728,128352
05-19 09:05:08,2,7500,46674064,129888
05-19 09:05:09,2,7500,46665964,131424
05-19 09:05:10,2,7500,46666244,132192
05-19 09:05:11,2,7500,46666968,132704
05-19 09:05:12,2,7500,46667188,135264
05-19 09:05:13,2,7500,46667244,136032
05-19 09:05:14,2,7500,46669740,136800
05-19 09:05:15,2,7500,46670004,138336
05-19 09:05:16,2,7500,46662588,139872
05-19 09:05:17,2,7500,46662940,140640
05-19 09:05:18,2,7500,46662612,141408
05-19 09:05:19,3,7500,46788356,16896
05-19 09:05:20,3,7500,46746764,66428
05-19 09:05:21,3,7500,46742252,68476
05-19 09:05:22,3,7500,46743664,71292
05-19 09:05:23,3,7500,46736596,73084
05-19 09:05:24,3,7500,46736868,72632
05-19 09:05:25,3,7500,46738988,74680
05-19 09:05:26,3,7500,46739964,77240
05-19 09:05:27,3,7500,46731648,79288
05-19 09:05:28,3,7500,46731652,81592
05-19 09:05:29,3,7500,46731400,84152
05-19 09:05:30,3,7500,46723436,86200
05-19 09:05:31,3,7500,46722224,88760
05-19 09:05:32,3,7500,46721256,90552
05-19 09:05:33,3,7500,46721384,93368
05-19 09:05:34,3,7500,46713096,95160
05-19 09:05:35,3,7500,46712984,97720
05-19 09:05:36,3,7500,46712672,99768
05-19 09:05:37,3,7500,46704512,102328
05-19 09:05:38,3,7500,46704832,104376
05-19 09:05:39,3,7500,46705112,106680
05-19 09:05:40,3,7500,46705108,108984
05-19 09:05:41,3,7500,46697048,111288
05-19 09:05:42,3,7500,46697300,113592
05-19 09:05:43,3,7500,46696804,115640
05-19 09:05:44,3,7500,46688848,118200
05-19 09:05:45,3,7500,46688924,120248
05-19 09:05:46,3,7500,46689448,122808
05-19 09:05:47,3,7500,46689524,124600
05-19 09:05:48,3,7500,46682340,127416
05-19 09:05:49,3,7500,46682208,129208
05-19 09:05:50,3,7500,46683444,131768
05-19 09:05:51,3,7500,46675636,133816
05-19 09:05:52,3,7500,46675764,136376
05-19 09:05:53,3,7500,46675588,138424
05-19 09:05:54,3,7500,46675632,140728
05-19 09:05:55,3,7500,46667648,143032
05-19 09:05:56,3,7500,46667900,145336
05-19 09:05:57,4,7500,46775460,16640
05-19 09:05:58,4,7500,46740540,58756
05-19 09:05:59,4,7500,46739544,61572
05-19 09:06:00,4,7500,46731760,64132
05-19 09:06:01,4,7500,46732096,66180
05-19 09:06:02,4,7500,46732260,68032
05-19 09:06:03,4,7500,46724216,70336
05-19 09:06:04,4,7500,46724216,72640
05-19 09:06:05,4,7500,46724488,74944
05-19 09:06:06,4,7500,46724816,77248
05-19 09:06:08,4,7500,46718012,79552
05-19 09:06:09,4,7500,46717508,81856
05-19 09:06:10,4,7500,46718036,84416
05-19 09:06:11,4,7500,46710116,86208
05-19 09:06:12,4,7500,46710788,89024
05-19 09:06:13,4,7500,46710504,91072
05-19 09:06:14,4,7500,46702692,93632
05-19 09:06:15,4,7500,46702392,95680
05-19 09:06:16,4,7500,46702096,97984
05-19 09:06:17,4,7500,46703008,100544
05-19 09:06:18,4,7500,46694692,102592
05-19 09:06:19,4,7500,46694008,105152
05-19 09:06:20,4,7500,46694780,107200
05-19 09:06:21,4,7500,46686796,109760
05-19 09:06:22,4,7500,46687136,111808
05-19 09:06:23,4,7500,46687540,114368
05-19 09:06:24,4,7500,46688016,116672
05-19 09:06:25,4,7500,46679932,118976
05-19 09:06:26,4,7500,46680808,121280
05-19 09:06:27,4,7500,46680960,123584
05-19 09:06:28,4,7500,46672996,126144
05-19 09:06:29,4,7500,46673012,128192
05-19 09:06:30,4,7500,46672760,130752
05-19 09:06:31,4,7500,46671856,132800
05-19 09:06:32,4,7500,46663800,135360
05-19 09:06:33,4,7500,46662832,137408
05-19 09:06:34,4,7500,46656784,139968
05-19 09:06:35,0,10000,46773300,17408
05-19 09:06:36,0,10000,46748132,57600
05-19 09:06:37,0,10000,46742040,63716
05-19 09:06:38,0,10000,46738544,65508
05-19 09:06:39,0,10000,46738040,67300
05-19 09:06:40,0,10000,46730072,69348
05-19 09:06:41,0,10000,46731084,70628
05-19 09:06:42,0,10000,46730580,72420
05-19 09:06:43,0,10000,46730652,74468
05-19 09:06:44,0,10000,46730152,76004
05-19 09:06:45,0,10000,46721844,73996
05-19 09:06:46,0,10000,46722212,76300
05-19 09:06:47,0,10000,46721860,77324
05-19 09:06:48,0,10000,46722112,78092
05-19 09:06:49,0,10000,46721352,78604
05-19 09:06:50,0,10000,46721224,79116
05-19 09:06:51,0,10000,46720720,79628
05-19 09:06:52,0,10000,46718956,81420
05-19 09:06:53,0,10000,46718712,82956
05-19 09:06:54,0,10000,46717360,83468
05-19 09:06:55,0,10000,46719076,83980
05-19 09:06:56,0,10000,46714292,84748
05-19 09:06:57,0,10000,46715520,85260
05-19 09:06:58,0,10000,46716028,86796
05-19 09:06:59,0,10000,46716396,88332
05-19 09:07:00,0,10000,46718096,88844
05-19 09:07:01,0,10000,46709788,89612
05-19 09:07:02,0,10000,46710420,90124
05-19 09:07:03,0,10000,46709676,90636
05-19 09:07:04,0,10000,46710384,91916
05-19 09:07:05,0,10000,46710748,93708
05-19 09:07:06,0,10000,46710496,94476
05-19 09:07:07,0,10000,46702464,94988
05-19 09:07:08,0,10000,46702220,95500
05-19 09:07:10,0,10000,46702880,96012
05-19 09:07:11,0,10000,46702384,97036
05-19 09:07:12,0,10000,46701880,99084
05-19 09:07:13,0,10000,46701900,99852
05-19 09:07:14,0,10000,46701708,100364
05-19 09:07:15,0,10000,46701708,101132
05-19 09:07:16,0,10000,46701756,101644
05-19 09:07:17,0,10000,46701504,102412
05-19 09:07:18,0,10000,46693636,104460
05-19 09:07:19,0,10000,46693416,105484
05-19 09:07:20,0,10000,46694132,105996
05-19 09:07:21,0,10000,46694804,106508
05-19 09:07:22,0,10000,46695468,107020
05-19 09:07:23,0,10000,46695232,107788
05-19 09:07:24,0,10000,46694488,109836
05-19 09:07:25,0,10000,46686624,110860
05-19 09:07:26,0,10000,46686568,111628
05-19 09:07:27,0,10000,46686824,112140
05-19 09:07:28,0,10000,46686764,112652
05-19 09:07:29,0,10000,46686764,113420
05-19 09:07:30,0,10000,46686532,115212
05-19 09:07:31,0,10000,46686668,116492
05-19 09:07:32,0,10000,46686184,117004
05-19 09:07:33,0,10000,46686444,117772
05-19 09:07:34,0,10000,46686584,118284
05-19 09:07:35,0,10000,46686960,119052
05-19 09:07:36,0,10000,46687384,120588
05-19 09:07:37,0,10000,46687148,122124
05-19 09:07:38,0,10000,46686908,122892
05-19 09:07:39,0,10000,46687252,123404
05-19 09:07:40,0,10000,46687140,123916
05-19 09:07:41,0,10000,46679212,124428
05-19 09:07:42,0,10000,46679068,125708
05-19 09:07:43,0,10000,46679176,127756
05-19 09:07:44,0,10000,46679820,128268
05-19 09:07:45,0,10000,46679608,128780
05-19 09:07:46,0,10000,46678876,129548
05-19 09:07:47,0,10000,46679396,130060
05-19 09:07:48,0,10000,46678892,131084
05-19 09:07:49,0,10000,46670928,133132
05-19 09:07:50,0,10000,46671432,133900
05-19 09:07:51,0,10000,46671564,134412
05-19 09:07:52,0,10000,46672068,134924
05-19 09:07:53,0,10000,46671820,135436
05-19 09:07:54,0,10000,46672200,136460
05-19 09:07:55,0,10000,46672836,138508
05-19 09:07:56,0,10000,46672728,139276
05-19 09:07:57,0,10000,46672836,140044
05-19 09:07:58,0,10000,46672116,140556
05-19 09:07:59,0,10000,46664328,141068
05-19 09:08:00,0,10000,46664632,141580
05-19 09:08:01,0,10000,46664648,143628
05-19 09:08:02,0,10000,46664408,144908
05-19 09:08:03,0,10000,46664920,145420
05-19 09:08:04,0,10000,46664744,145932
05-19 09:08:05,0,10000,46664292,146700
05-19 09:08:06,0,10000,46664372,147212
05-19 09:08:07,0,10000,46657032,149004
05-19 09:08:08,0,10000,46656960,150540
05-19 09:08:09,0,10000,46657160,151052
05-19 09:08:10,0,10000,46657296,151564
05-19 09:08:11,0,10000,46657388,152076
05-19 09:08:13,0,10000,46657796,152844
05-19 09:08:14,0,10000,46657692,154636
05-19 09:08:15,0,10000,46657200,154636
05-19 09:08:16,0,10000,46657200,155404
05-19 09:08:17,0,10000,46656684,155916
05-19 09:08:18,0,10000,46658008,156428
05-19 09:08:19,0,10000,46658016,156684
05-19 09:08:20,0,10000,46658408,156684
05-19 09:08:21,0,10000,46658652,156684
05-19 09:08:22,0,10000,46658928,156684
05-19 09:08:23,0,10000,46658788,156684
05-19 09:08:24,0,10000,46658864,156684
05-19 09:08:25,0,10000,46659068,156684
05-19 09:08:26,0,10000,46659188,156684
05-19 09:08:27,0,10000,46659300,156684
05-19 09:08:28,0,10000,46659824,156684
05-19 09:08:29,0,10000,46659572,156684
05-19 09:08:30,0,10000,46659388,156684
05-19 09:08:31,0,10000,46659428,156684
05-19 09:08:32,1,10000,46793336,16896
05-19 09:08:33,1,10000,46760420,54784
05-19 09:08:34,1,10000,46756412,59664
05-19 09:08:35,1,10000,46755820,60176
05-19 09:08:36,1,10000,46756340,60944
05-19 09:08:37,1,10000,46755924,60664
05-19 09:08:38,1,10000,46755168,62968
05-19 09:08:39,1,10000,46753500,64248
05-19 09:08:40,1,10000,46754080,64760
05-19 09:08:41,1,10000,46749408,65528
05-19 09:08:42,1,10000,46749620,66040
05-19 09:08:43,1,10000,46749312,66552
05-19 09:08:44,1,10000,46749564,68600
05-19 09:08:45,1,10000,46741156,70136
05-19 09:08:46,1,10000,46733592,70648
05-19 09:08:47,1,10000,46734312,71160
05-19 09:08:48,1,10000,46737372,71928
05-19 09:08:49,1,10000,46737968,72184
05-19 09:08:50,1,10000,46738748,73976
05-19 09:08:51,1,10000,46738752,75768
05-19 09:08:52,1,10000,46738428,76280
05-19 09:08:53,1,10000,46739248,77048
05-19 09:08:54,1,10000,46739244,77560
05-19 09:08:55,1,10000,46737820,78072
05-19 09:08:56,1,10000,46738096,79608
05-19 09:08:57,1,10000,46734816,81656
05-19 09:08:58,1,10000,46734668,82168
05-19 09:08:59,1,10000,46735320,82936
05-19 09:09:00,1,10000,46735400,83448
05-19 09:09:01,1,10000,46727480,83960
05-19 09:09:02,1,10000,46727228,85240
05-19 09:09:03,1,10000,46727992,87544
05-19 09:09:04,1,10000,46728136,88056
05-19 09:09:05,1,10000,46727464,88568
05-19 09:09:06,1,10000,46727860,89336
05-19 09:09:07,1,10000,46728796,89848
05-19 09:09:08,1,10000,46728956,90872
05-19 09:09:09,1,10000,46720648,93176
05-19 09:09:10,1,10000,46720972,93944
05-19 09:09:11,1,10000,46721564,94456
05-19 09:09:12,1,10000,46721644,94968
05-19 09:09:13,1,10000,46720748,95736
05-19 09:09:14,1,10000,46722156,96248
05-19 09:09:16,1,10000,46722156,98552
05-19 09:09:17,1,10000,46722388,99832
05-19 09:09:18,1,10000,46714588,100344
05-19 09:09:19,1,10000,46714172,100856
05-19 09:09:20,1,10000,46713996,101624
05-19 09:09:21,1,10000,46714136,102136
05-19 09:09:22,1,10000,46713652,104184
05-19 09:09:23,1,10000,46714100,105720
05-19 09:09:24,1,10000,46713960,106232
05-19 09:09:25,1,10000,46713940,106744
05-19 09:09:26,1,10000,46714032,107256
05-19 09:09:27,1,10000,46714032,108024
05-19 09:09:28,1,10000,46706368,109816
05-19 09:09:29,1,10000,46706696,111608
05-19 09:09:30,1,10000,46706868,112120
05-19 09:09:31,1,10000,46706644,112632
05-19 09:09:32,1,10000,46707124,113144
05-19 09:09:33,1,10000,46707072,113656
05-19 09:09:34,1,10000,46706820,115448
05-19 09:09:35,1,10000,46698968,117240
05-19 09:09:36,1,10000,46698772,118008
05-19 09:09:37,1,10000,46699184,118520
05-19 09:09:38,1,10000,46699512,119032
05-19 09:09:39,1,10000,46699512,119544
05-19 09:09:40,1,10000,46699668,121080
05-19 09:09:41,1,10000,46699448,123128
05-19 09:09:42,1,10000,46698704,123640
05-19 09:09:43,1,10000,46690704,124408
05-19 09:09:44,1,10000,46691612,124920
05-19 09:09:45,1,10000,46691468,125432
05-19 09:09:46,1,10000,46691256,126456
05-19 09:09:47,1,10000,46691212,128760
05-19 09:09:48,1,10000,46690960,129528
05-19 09:09:49,1,10000,46690768,130296
05-19 09:09:50,1,10000,46691344,130808
05-19 09:09:51,1,10000,46691176,131320
05-19 09:09:52,1,10000,46691720,132088
05-19 09:09:53,1,10000,46683412,134392
05-19 09:09:54,1,10000,46682952,135416
05-19 09:09:55,1,10000,46681528,135928
05-19 09:09:56,1,10000,46681276,136696
05-19 09:09:57,1,10000,46681952,137208
05-19 09:09:58,1,10000,46681700,137720
05-19 09:09:59,1,10000,46681476,140024
05-19 09:10:00,1,10000,46673764,141304
05-19 09:10:01,1,10000,46674276,141816
05-19 09:10:02,1,10000,46674268,142328
05-19 09:10:03,1,10000,46675372,143096
05-19 09:10:04,1,10000,46675876,143608
05-19 09:10:05,1,10000,46676012,145656
05-19 09:10:06,1,10000,46676296,147192
05-19 09:10:07,1,10000,46675876,147704
05-19 09:10:08,1,10000,46675988,148216
05-19 09:10:09,1,10000,46667848,148984
05-19 09:10:10,1,10000,46667848,149496
05-19 09:10:11,1,10000,46667688,151032
05-19 09:10:12,1,10000,46668240,153080
05-19 09:10:13,1,10000,46667152,154616
05-19 09:10:14,1,10000,46667152,154616
05-19 09:10:15,1,10000,46667280,154616
05-19 09:10:16,1,10000,46667092,154616
05-19 09:10:17,1,10000,46667204,155896
05-19 09:10:19,1,10000,46667788,156664
05-19 09:10:20,1,10000,46667036,156664
05-19 09:10:21,1,10000,46667240,156664
05-19 09:10:22,1,10000,46667440,156664
05-19 09:10:23,1,10000,46667740,156664
05-19 09:10:24,1,10000,46667588,156664
05-19 09:10:25,1,10000,46667548,156664
05-19 09:10:26,1,10000,46668312,156664
05-19 09:10:27,1,10000,46668140,156664
05-19 09:10:28,1,10000,46668208,156664
05-19 09:10:29,1,10000,46668284,156664
05-19 09:10:30,1,10000,46668804,156664
05-19 09:10:31,1,10000,46668684,156664
05-19 09:10:32,1,10000,46667432,156664
05-19 09:10:33,1,10000,46667860,156664
05-19 09:10:34,1,10000,46667356,156664
05-19 09:10:35,1,10000,46667840,156664
05-19 09:10:36,1,10000,46667868,156664
05-19 09:10:37,2,10000,46791464,16896
05-19 09:10:38,2,10000,46760544,57344
05-19 09:10:39,2,10000,46758324,63876
05-19 09:10:40,2,10000,46758628,65412
05-19 09:10:41,2,10000,46758848,67204
05-19 09:10:42,2,10000,46755408,67504
05-19 09:10:43,2,10000,46751212,69040
05-19 09:10:44,2,10000,46751048,70832
05-19 09:10:45,2,10000,46751816,72880
05-19 09:10:46,2,10000,46742948,73392
05-19 09:10:47,2,10000,46743212,74160
05-19 09:10:48,2,10000,46743304,75184
05-19 09:10:49,2,10000,46743480,76976
05-19 09:10:50,2,10000,46743732,78768
05-19 09:10:51,2,10000,46744128,79280
05-19 09:10:52,2,10000,46743904,79792
05-19 09:10:53,2,10000,46743948,80304
05-19 09:10:54,2,10000,46744132,80816
05-19 09:10:55,2,10000,46735932,82352
05-19 09:10:56,2,10000,46735792,84144
05-19 09:10:57,2,10000,46735540,84656
05-19 09:10:58,2,10000,46735116,85424
05-19 09:10:59,2,10000,46736148,85936
05-19 09:11:00,2,10000,46735924,86448
05-19 09:11:01,2,10000,46736176,87728
05-19 09:11:02,2,10000,46728272,89776
05-19 09:11:03,2,10000,46728024,90288
05-19 09:11:04,2,10000,46728552,90800
05-19 09:11:05,2,10000,46728064,91312
05-19 09:11:06,2,10000,46727400,92080
05-19 09:11:07,2,10000,46727276,92848
05-19 09:11:08,2,10000,46727232,94896
05-19 09:11:09,2,10000,46726984,95920
05-19 09:11:10,2,10000,46726892,96432
05-19 09:11:11,2,10000,46726796,96944
05-19 09:11:12,2,10000,46718076,97456
05-19 09:11:13,2,10000,46717580,98224
05-19 09:11:14,2,10000,46717144,100272
05-19 09:11:15,2,10000,46716396,101296
05-19 09:11:16,2,10000,46716436,101808
05-19 09:11:17,2,10000,46716308,102576
05-19 09:11:18,2,10000,46716088,103088
05-19 09:11:19,2,10000,46716388,103600
