05-18 17:10:00,0,10000,49999504,49920
05-18 17:10:01,0,10000,50000052,50176
05-18 17:10:02,0,10000,50001808,50176
05-18 17:10:03,0,10000,50001832,50176
05-18 17:10:04,0,10000,50001640,50176
05-18 17:10:05,0,10000,50000904,50432
05-18 17:10:06,0,10000,50001412,50432
05-18 17:10:07,0,10000,49999952,50432
05-18 17:10:08,0,10000,49999968,50432
05-18 17:10:09,0,10000,49999464,50432
05-18 17:10:10,0,10000,49998748,50432
05-18 17:10:11,0,10000,49998496,50688
05-18 17:10:12,0,10000,49998920,50688
05-18 17:10:13,0,10000,49999340,50688
05-18 17:10:14,0,10000,49999344,50688
05-18 17:10:16,0,10000,49999460,50944
05-18 17:10:17,0,10000,49999996,50944
05-18 17:10:18,0,10000,49999836,50944
05-18 17:10:19,1,10000,50022000,16640
05-18 17:10:20,1,10000,50001436,49152
05-18 17:10:21,1,10000,50000036,49408
05-18 17:10:22,1,10000,50000472,49408
05-18 17:10:23,1,10000,50001352,49408
05-18 17:10:24,1,10000,50001144,49664
05-18 17:10:25,1,10000,50001572,49664
05-18 17:10:26,1,10000,49999412,49664
05-18 17:10:27,1,10000,50000396,49664
05-18 17:10:28,1,10000,50000320,49920
05-18 17:10:29,1,10000,50000244,49920
05-18 17:10:30,1,10000,50001048,49920
05-18 17:10:31,1,10000,49998372,49920
05-18 17:10:32,1,10000,49999028,50176
05-18 17:10:33,1,10000,50001052,50176
05-18 17:10:34,1,10000,50007696,50176
05-18 17:10:35,1,10000,50008464,50176
05-18 17:10:36,1,10000,50008076,50176
05-18 17:10:37,1,10000,50008724,50432
05-18 17:10:38,1,10000,50008624,50432
05-18 17:10:39,1,10000,50008640,50432
05-18 17:10:40,1,10000,50006524,50432
05-18 17:10:41,1,10000,50007676,50688
05-18 17:10:42,1,10000,50009068,50688
05-18 17:10:43,1,10000,50008836,50688
05-18 17:10:44,1,10000,50008428,50688
05-18 17:10:45,1,10000,50008180,50688
05-18 17:10:46,2,10000,50028676,18176
05-18 17:10:47,2,10000,50002264,48896
05-18 17:10:48,2,10000,50002516,49408
05-18 17:10:49,2,10000,50002100,49408
05-18 17:10:50,2,10000,50002028,49664
05-18 17:10:51,2,10000,50002996,49920
05-18 17:10:52,2,10000,50001616,49920
05-18 17:10:53,2,10000,50000184,49920
05-18 17:10:54,2,10000,49992372,49920
05-18 17:10:55,2,10000,49992464,50176
05-18 17:10:56,2,10000,49993596,50176
05-18 17:10:57,2,10000,49995644,50176
05-18 17:10:58,2,10000,49997580,50176
05-18 17:10:59,2,10000,49998888,50176
05-18 17:11:00,2,10000,50000460,50432
05-18 17:11:01,2,10000,49996392,50432
05-18 17:11:02,2,10000,49996536,50432
05-18 17:11:03,2,10000,49995800,50432
05-18 17:11:04,2,10000,49995564,50688
05-18 17:11:05,2,10000,49996184,50688
05-18 17:11:06,2,10000,49997912,50688
05-18 17:11:07,2,10000,49989704,50688
05-18 17:11:08,2,10000,49992172,50944
05-18 17:11:09,2,10000,49994092,50944
05-18 17:11:10,2,10000,49992264,50944
05-18 17:11:11,2,10000,49994516,50944
05-18 17:11:12,2,10000,49998240,50944
05-18 17:11:13,0,12500,50023636,16640
05-18 17:11:14,0,12500,49991512,49408
05-18 17:11:15,0,12500,49991040,49408
05-18 17:11:17,0,12500,49990264,49664
05-18 17:11:18,0,12500,49989996,49920
05-18 17:11:19,0,12500,49996620,49920
05-18 17:11:20,0,12500,49998112,49920
05-18 17:11:21,0,12500,49996168,49920
05-18 17:11:22,0,12500,49996880,49920
05-18 17:11:23,0,12500,49999868,49920
05-18 17:11:24,0,12500,50001412,50176
05-18 17:11:25,0,12500,50002736,50176
05-18 17:11:26,0,12500,50002500,50176
05-18 17:11:27,0,12500,50003852,50432
05-18 17:11:28,0,12500,50004240,50432
05-18 17:11:29,0,12500,50004492,50432
05-18 17:11:30,0,12500,50004444,50432
05-18 17:11:31,0,12500,50001180,50432
05-18 17:11:32,0,12500,50002648,50432
05-18 17:11:33,0,12500,50003448,50688
05-18 17:11:34,0,12500,50002788,50688
05-18 17:11:35,0,12500,50003384,50688
05-18 17:11:36,0,12500,50001112,50688
05-18 17:11:37,0,12500,50001388,50688
05-18 17:11:38,0,12500,50000776,50688
05-18 17:11:39,0,12500,50000492,50688
05-18 17:11:40,0,12500,49998792,50944
05-18 17:11:41,0,12500,49997832,50944
05-18 17:11:42,0,12500,49999024,50944
05-18 17:11:43,0,12500,49997268,50944
05-18 17:11:44,0,12500,49997012,51200
05-18 17:11:45,0,12500,49997148,51200
05-18 17:11:46,0,12500,49996016,51200
05-18 17:11:47,0,12500,49996236,51200
05-18 17:11:48,0,12500,49998044,51200
05-18 17:11:49,0,12500,49998480,51200
05-18 17:11:50,0,12500,49999168,51200
05-18 17:11:51,0,12500,49995980,51456
05-18 17:11:52,0,12500,49996492,51456
05-18 17:11:53,0,12500,49996760,51456
05-18 17:11:54,0,12500,49997932,51456
05-18 17:11:55,1,12500,50025584,16384
05-18 17:11:56,1,12500,50000068,49664
05-18 17:11:57,1,12500,50001228,49664
05-18 17:11:58,1,12500,50000736,49664
05-18 17:11:59,1,12500,50000808,49920
05-18 17:12:00,1,12500,50001136,49920
05-18 17:12:01,1,12500,49998236,49920
05-18 17:12:02,1,12500,49999376,49920
05-18 17:12:03,1,12500,49999296,49920
05-18 17:12:04,1,12500,50000716,49920
05-18 17:12:05,1,12500,50001576,50176
05-18 17:12:06,1,12500,50002588,50176
05-18 17:12:07,1,12500,50002584,50176
05-18 17:12:08,1,12500,50002324,50176
05-18 17:12:09,1,12500,50002232,50176
05-18 17:12:10,1,12500,50002980,50432
05-18 17:12:11,1,12500,50003828,50432
05-18 17:12:12,1,12500,50003384,50432
05-18 17:12:13,1,12500,50003100,50432
05-18 17:12:14,1,12500,50002996,50688
05-18 17:12:15,1,12500,50003488,50688
05-18 17:12:16,1,12500,50000792,50688
05-18 17:12:17,1,12500,50002096,50688
05-18 17:12:18,1,12500,50002348,50688
05-18 17:12:20,1,12500,50001712,50688
05-18 17:12:21,1,12500,50002500,50688
05-18 17:12:22,1,12500,49998748,50944
05-18 17:12:23,1,12500,50000056,50944
05-18 17:12:24,1,12500,50000688,50944
05-18 17:12:25,1,12500,50001152,50944
05-18 17:12:26,1,12500,50001404,51200
05-18 17:12:27,1,12500,50001928,51200
05-18 17:12:28,1,12500,50001580,51200
05-18 17:12:29,1,12500,50001456,51200
05-18 17:12:30,1,12500,50002268,51200
05-18 17:12:31,1,12500,50002372,51200
05-18 17:12:32,1,12500,49998924,51200
05-18 17:12:33,1,12500,49999480,51456
05-18 17:12:34,1,12500,50000024,51456
05-18 17:12:35,1,12500,50000308,51456
05-18 17:12:36,1,12500,50000216,51456
05-18 17:12:37,2,12500,50022468,16128
05-18 17:12:38,2,12500,50006140,49152
05-18 17:12:39,2,12500,50006220,49408
05-18 17:12:40,2,12500,50007408,49664
05-18 17:12:41,2,12500,50007440,49664
05-18 17:12:42,2,12500,50006064,49664
05-18 17:12:43,2,12500,50006324,49664
05-18 17:12:44,2,12500,50006324,49664
05-18 17:12:45,2,12500,50007244,49920
05-18 17:12:46,2,12500,50006804,49920
05-18 17:12:47,2,12500,50005504,49920
05-18 17:12:48,2,12500,50006820,50176
05-18 17:12:49,2,12500,50007476,50176
05-18 17:12:50,2,12500,50007244,50176
05-18 17:12:51,2,12500,50014024,50176
05-18 17:12:52,2,12500,50013932,50176
05-18 17:12:53,2,12500,50014928,50176
05-18 17:12:54,2,12500,50015448,50432
05-18 17:12:55,2,12500,50015764,50432
05-18 17:12:56,2,12500,50015660,50432
05-18 17:12:57,2,12500,50017024,50432
05-18 17:12:58,2,12500,50015640,50688
05-18 17:12:59,2,12500,50015792,50688
05-18 17:13:00,2,12500,50016044,50688
05-18 17:13:01,2,12500,50015672,50688
05-18 17:13:02,2,12500,50014184,50688
05-18 17:13:03,2,12500,50014460,50688
05-18 17:13:04,2,12500,50014564,50688
05-18 17:13:05,2,12500,50014748,50944
05-18 17:13:06,2,12500,50014912,50944
05-18 17:13:07,2,12500,50012332,50944
05-18 17:13:08,2,12500,50011960,50944
05-18 17:13:09,2,12500,50011960,50944
05-18 17:13:10,2,12500,50012224,50944
05-18 17:13:11,2,12500,50011980,50944
05-18 17:13:12,2,12500,50011472,51200
05-18 17:13:13,2,12500,50011984,51200
05-18 17:13:14,2,12500,50011984,51200
05-18 17:13:15,2,12500,50011748,51200
05-18 17:13:16,2,12500,50011836,51200
05-18 17:13:17,2,12500,50008404,51200
05-18 17:13:18,0,15000,50027856,15616
05-18 17:13:19,0,15000,50002264,49408
05-18 17:13:20,0,15000,50003036,49408
05-18 17:13:22,0,15000,50004408,49664
05-18 17:13:23,0,15000,50005648,49664
05-18 17:13:24,0,15000,50005648,49664
05-18 17:13:25,0,15000,50005900,49664
05-18 17:13:26,0,15000,50006256,49664
05-18 17:13:27,0,15000,50002616,49664
05-18 17:13:28,0,15000,50003200,49664
05-18 17:13:29,0,15000,50005084,49664
05-18 17:13:30,0,15000,50006576,49664
05-18 17:13:31,0,15000,50006924,49664
05-18 17:13:32,0,15000,50006440,49920
05-18 17:13:33,0,15000,50011268,49920
05-18 17:13:34,0,15000,50012048,49920
05-18 17:13:35,0,15000,50012804,49920
05-18 17:13:36,0,15000,50012892,49920
05-18 17:13:37,0,15000,50011792,49920
05-18 17:13:38,0,15000,50010472,50176
05-18 17:13:39,0,15000,50010892,50176
05-18 17:13:40,0,15000,50010308,50176
05-18 17:13:41,0,15000,50010416,50176
05-18 17:13:42,0,15000,50009456,50176
05-18 17:13:43,0,15000,50009632,50432
05-18 17:13:44,0,15000,50010296,50432
05-18 17:13:45,0,15000,50010276,50432
05-18 17:13:46,0,15000,50010708,50432
05-18 17:13:47,0,15000,50011940,50432
05-18 17:13:48,0,15000,50013088,50432
05-18 17:13:49,0,15000,50013420,50432
05-18 17:13:50,0,15000,50012920,50688
05-18 17:13:51,0,15000,50013512,50688
05-18 17:13:52,0,15000,50013156,50688
05-18 17:13:53,0,15000,50013116,50688
05-18 17:13:54,0,15000,50012620,50688
05-18 17:13:55,0,15000,50012592,50688
05-18 17:13:56,0,15000,50013876,50944
05-18 17:13:57,0,15000,50012888,50944
05-18 17:13:58,0,15000,50012468,50944
05-18 17:13:59,0,15000,50012792,50944
05-18 17:14:00,0,15000,50012644,50944
05-18 17:14:01,0,15000,50012508,50944
05-18 17:14:02,0,15000,50010496,50944
05-18 17:14:03,0,15000,50011392,50944
05-18 17:14:04,0,15000,50011992,50944
05-18 17:14:05,0,15000,50012392,51200
05-18 17:14:06,0,15000,50012648,51200
05-18 17:14:07,0,15000,50011640,51200
05-18 17:14:08,0,15000,50012396,51200
05-18 17:14:09,0,15000,50012776,51200
05-18 17:14:10,0,15000,50012620,51200
05-18 17:14:11,0,15000,50012880,51200
05-18 17:14:12,0,15000,50008392,51456
05-18 17:14:13,0,15000,50012220,51456
05-18 17:14:14,0,15000,50012460,51456
05-18 17:14:15,0,15000,50012712,51456
05-18 17:14:16,0,15000,50012784,51456
05-18 17:14:17,0,15000,50004888,51456
05-18 17:14:18,1,15000,50024904,16640
05-18 17:14:19,1,15000,50000568,49408
05-18 17:14:20,1,15000,50001176,49408
05-18 17:14:21,1,15000,50001136,49664
05-18 17:14:22,1,15000,50003996,49664
05-18 17:14:23,1,15000,50004284,49664
05-18 17:14:25,1,15000,50004004,49664
05-18 17:14:26,1,15000,50004348,49664
05-18 17:14:27,1,15000,50004616,49664
05-18 17:14:28,1,15000,50005180,49664
05-18 17:14:29,1,15000,50004628,49664
05-18 17:14:30,1,15000,50005012,49664
05-18 17:14:31,1,15000,50006628,49664
05-18 17:14:32,1,15000,50007888,49664
05-18 17:14:33,1,15000,50004740,49664
05-18 17:14:34,1,15000,50004812,49664
05-18 17:14:35,1,15000,50005640,49664
05-18 17:14:36,1,15000,50007152,49664
05-18 17:14:37,1,15000,50007324,49664
05-18 17:14:38,1,15000,50005284,49920
05-18 17:14:39,1,15000,50005128,49920
05-18 17:14:40,1,15000,50006320,49920
05-18 17:14:41,1,15000,50005148,49920
05-18 17:14:42,1,15000,50005572,49920
05-18 17:14:43,1,15000,50006376,49920
05-18 17:14:44,1,15000,50006092,49920
05-18 17:14:45,1,15000,50006500,50176
05-18 17:14:46,1,15000,50007032,50176
05-18 17:14:47,1,15000,50007288,50176
05-18 17:14:48,1,15000,50003896,50176
05-18 17:14:49,1,15000,50002544,50176
05-18 17:14:50,1,15000,50003100,50176
05-18 17:14:51,1,15000,50003784,50176
05-18 17:14:52,1,15000,50003292,50432
05-18 17:14:53,1,15000,50002632,50432
05-18 17:14:54,1,15000,50003064,50432
05-18 17:14:55,1,15000,50002560,50432
05-18 17:14:56,1,15000,50003556,50432
05-18 17:14:57,1,15000,50003956,50432
05-18 17:14:58,1,15000,50003176,50688
05-18 17:14:59,1,15000,50004544,50688
05-18 17:15:00,1,15000,50005156,50688
05-18 17:15:01,1,15000,50005528,50688
05-18 17:15:02,1,15000,50005884,50688
05-18 17:15:03,1,15000,50005116,50688
05-18 17:15:04,1,15000,50005604,50944
05-18 17:15:05,1,15000,50006844,50944
05-18 17:15:06,1,15000,50006928,50944
05-18 17:15:07,1,15000,50006992,50944
05-18 17:15:08,1,15000,50004928,50944
05-18 17:15:09,1,15000,50005836,50944
05-18 17:15:10,1,15000,50006776,50944
05-18 17:15:11,1,15000,50007036,51200
05-18 17:15:12,1,15000,50007412,51200
05-18 17:15:13,1,15000,50006004,51200
05-18 17:15:14,1,15000,50007196,51200
05-18 17:15:15,1,15000,50007696,51200
05-18 17:15:16,1,15000,50008836,51200
05-18 17:15:17,1,15000,50008360,51456
05-18 17:15:18,1,15000,50009028,51456
05-18 17:15:19,1,15000,50016392,51456
05-18 17:15:20,1,15000,50017260,51456
05-18 17:15:21,1,15000,50017304,51456
05-18 17:15:22,1,15000,50017180,51456
05-18 17:15:23,2,15000,50035684,16896
05-18 17:15:24,2,15000,50011564,49152
05-18 17:15:25,2,15000,50011560,49152
05-18 17:15:26,2,15000,50011272,49152
05-18 17:15:28,2,15000,50012296,49152
05-18 17:15:29,2,15000,50011632,49152
05-18 17:15:30,2,15000,50011632,49408
05-18 17:15:31,2,15000,50018784,49408
05-18 17:15:32,2,15000,50019288,49408
05-18 17:15:33,2,15000,50018040,49408
05-18 17:15:34,2,15000,50016888,49408
05-18 17:15:35,2,15000,50017888,49664
05-18 17:15:36,2,15000,50018520,49664
05-18 17:15:37,2,15000,50019528,49664
05-18 17:15:38,2,15000,50018772,49664
05-18 17:15:39,2,15000,50020120,49664
05-18 17:15:40,2,15000,50018236,49664
05-18 17:15:41,2,15000,50018740,49664
05-18 17:15:42,2,15000,50019244,49920
05-18 17:15:43,2,15000,50018988,49920
05-18 17:15:44,2,15000,50018512,49920
05-18 17:15:45,2,15000,50018772,49920
05-18 17:15:46,2,15000,50019024,49920
05-18 17:15:47,2,15000,50019752,50176
05-18 17:15:48,2,15000,50019752,50176
05-18 17:15:49,2,15000,50020744,50176
05-18 17:15:50,2,15000,50021020,50176
05-18 17:15:51,2,15000,50021080,50176
05-18 17:15:52,2,15000,50021272,50176
05-18 17:15:53,2,15000,50020228,50176
05-18 17:15:54,2,15000,50021128,50432
05-18 17:15:55,2,15000,50021128,50432
05-18 17:15:56,2,15000,50020956,50432
05-18 17:15:57,2,15000,50021004,50432
05-18 17:15:58,2,15000,50016332,50432
05-18 17:15:59,2,15000,50008780,50432
05-18 17:16:00,2,15000,50008940,50432
05-18 17:16:01,2,15000,50009504,50432
05-18 17:16:02,2,15000,50008364,50432
05-18 17:16:03,2,15000,50007876,50688
05-18 17:16:04,2,15000,50008200,50688
05-18 17:16:05,2,15000,50011492,50688
05-18 17:16:06,2,15000,50011136,50688
05-18 17:16:07,2,15000,50012960,50688
05-18 17:16:08,2,15000,50014576,50688
05-18 17:16:09,2,15000,50015616,50944
05-18 17:16:10,2,15000,50015776,50944
05-18 17:16:11,2,15000,50015956,50944
05-18 17:16:12,2,15000,50016084,50944
05-18 17:16:13,2,15000,50013848,50944
05-18 17:16:14,2,15000,50014572,50944
05-18 17:16:15,2,15000,50014984,50944
05-18 17:16:16,2,15000,50015716,51200
05-18 17:16:17,2,15000,50015464,51200
05-18 17:16:18,2,15000,50014012,51200
05-18 17:16:19,2,15000,50014012,51200
05-18 17:16:20,2,15000,50014352,51200
05-18 17:16:21,2,15000,50014068,51200
