input,thread,free_mem,pid_mem
7000,8,100536812,12544.0
7000,8,100497500,80484.0
7000,8,100457684,116200.0
7000,8,100430928,146664.0
7000,8,100411272,157416.0
7000,8,100536412,16896.0
7000,8,100473160,97824.0
7000,8,100421248,131872.0
7000,8,100372612,169248.0
7000,16,100517288,13824.0
7000,16,100455744,96508.0
7000,16,100384560,163068.0
7000,16,100506820,13312.0
7000,16,100437152,100300.0
7000,16,100367388,164300.0
7000,16,100500812,11776.0
7000,16,100431100,109724.0
7000,16,100380640,170652.0
7000,16,100527704,12032.0
7000,16,100457764,98584.0
7000,16,100373908,164120.0
7000,16,100522024,11264.0
7000,16,100457332,97132.0
7000,16,100389320,159132.0
7000,32,100506608,11776.0
7000,32,100409116,140480.0
7000,32,100480784,13824.0
7000,32,100363292,144092.0
7000,32,100454116,16128.0
7000,32,100364492,132444.0
7000,32,100446236,11776.0
7000,32,100348460,135812.0
7000,32,100443348,13056.0
7000,32,100376792,118124.0
8000,1,100485568,12544.0
8000,1,100458604,56576.0
8000,1,100449296,63520.0
8000,1,100446272,69952.0
8000,1,100431636,73280.0
8000,1,100433896,76608.0
8000,1,100432908,81500.0
8000,1,100426804,85596.0
8000,1,100427776,89180.0
8000,1,100428380,91996.0
8000,1,100420820,95324.0
8000,1,100421576,98652.0
8000,1,100422588,101980.0
8000,1,100414272,105308.0
8000,1,100415532,108380.0
8000,1,100414776,110452.0
8000,1,100414416,113780.0
8000,1,100415068,117876.0
8000,1,100415376,120180.0
8000,1,100409140,124532.0
8000,1,100410652,127348.0
8000,1,100411692,130932.0
8000,1,100403496,134260.0
8000,1,100402876,137588.0
8000,1,100403128,140660.0
8000,1,100395316,143988.0
8000,1,100395820,147572.0
8000,1,100394604,150644.0
8000,1,100386316,153972.0
8000,1,100386132,157044.0
8000,1,100385916,162676.0
8000,1,100385160,163956.0
8000,1,100386768,163956.0
8000,1,100386532,163956.0
8000,1,100387164,163956.0
8000,1,100388388,163956.0
8000,1,100390164,163956.0
8000,1,100390668,163956.0
8000,1,100526536,15616.0
8000,1,100508884,57600.0
8000,1,100499576,64292.0
8000,1,100497828,70180.0
8000,1,100495616,73252.0
8000,1,100492092,76324.0
8000,1,100479492,83036.0
8000,1,100478988,87132.0
8000,1,100478068,90716.0
8000,1,100479176,93788.0
8000,1,100473116,93396.0
8000,1,100474660,96468.0
8000,1,100476016,99540.0
8000,1,100469048,103124.0
8000,1,100468960,106452.0
8000,1,100470104,109780.0
8000,1,100463448,112596.0
8000,1,100464000,116692.0
8000,1,100464320,119252.0
8000,1,100457712,123348.0
8000,1,100456960,126164.0
8000,1,100460532,129748.0
8000,1,100452256,132820.0
8000,1,100452776,136404.0
8000,1,100452804,139732.0
8000,1,100446248,142804.0
8000,1,100446304,146388.0
8000,1,100445852,149716.0
8000,1,100438148,153300.0
8000,1,100438904,156372.0
8000,1,100437168,161748.0
8000,1,100436160,163028.0
8000,1,100436668,163284.0
8000,1,100436684,163284.0
8000,1,100437572,163284.0
8000,1,100437572,163284.0
8000,1,100438092,163284.0
8000,1,100438880,163284.0
8000,1,100578504,16640.0
8000,1,100550896,57856.0
8000,1,100542076,65152.0
8000,1,100537288,72432.0
8000,1,100527140,76016.0
8000,1,100525360,79088.0
8000,1,100519020,82708.0
8000,1,100512224,86036.0
8000,1,100511504,89620.0
8000,1,100511428,92692.0
8000,1,100506316,93728.0
8000,1,100505612,97056.0
8000,1,100505376,100384.0
8000,1,100498068,103712.0
8000,1,100497584,107040.0
8000,1,100496828,110368.0
8000,1,100488580,113184.0
8000,1,100486816,117792.0
8000,1,100487068,120096.0
8000,1,100479560,124192.0
8000,1,100478364,127264.0
8000,1,100478112,130848.0
8000,1,100468716,134176.0
8000,1,100468680,137504.0
8000,1,100468296,140576.0
8000,1,100460060,143904.0
8000,1,100460312,147232.0
8000,1,100461296,150304.0
8000,1,100452336,153632.0
8000,1,100452752,156960.0
8000,1,100443924,161824.0
8000,1,100443680,162848.0
8000,1,100443984,163104.0
8000,1,100443608,163104.0
8000,1,100443896,163104.0
8000,1,100444580,163104.0
8000,1,100445200,163104.0
8000,1,100446928,163104.0
8000,1,100583536,13056.0
8000,1,100553096,57088.0
8000,1,100547116,62988.0
8000,1,100543340,70048.0
8000,1,100536840,73632.0
8000,1,100536060,76960.0
8000,1,100534128,79576.0
8000,1,100525332,84184.0
8000,1,100524048,87512.0
8000,1,100522640,90840.0
8000,1,100520216,91844.0
8000,1,100511396,95172.0
8000,1,100515228,98244.0
8000,1,100514336,101828.0
8000,1,100505544,105156.0
8000,1,100506020,108484.0
8000,1,100506288,111300.0
8000,1,100497272,115140.0
8000,1,100494796,117956.0
8000,1,100494932,122308.0
8000,1,100486488,125380.0
8000,1,100486540,128708.0
8000,1,100485796,132036.0
8000,1,100477268,135108.0
8000,1,100477396,138692.0
8000,1,100477144,141764.0
8000,1,100468324,145092.0
8000,1,100468332,148164.0
8000,1,100467232,152004.0
8000,1,100467736,155076.0
8000,1,100456968,160452.0
8000,1,100456316,161476.0
8000,1,100456612,161732.0
8000,1,100456864,161732.0
8000,1,100457132,161732.0
8000,1,100456892,161732.0
8000,1,100457264,161732.0
8000,1,100457368,161732.0
8000,1,100598000,14592.0
8000,1,100573584,56320.0
8000,1,100565608,62828.0
8000,1,100564144,67176.0
8000,1,100556264,70760.0
8000,1,100555896,73832.0
8000,1,100551108,80232.0
8000,1,100541356,85096.0
8000,1,100542120,88680.0
8000,1,100541872,91496.0
8000,1,100534060,92744.0
8000,1,100533000,95816.0
8000,1,100533756,98888.0
8000,1,100525844,102472.0
8000,1,100524844,105800.0
8000,1,100524640,108404.0
8000,1,100517080,111220.0
8000,1,100515976,115572.0
8000,1,100515480,117876.0
8000,1,100512460,121972.0
8000,1,100506704,125044.0
8000,1,100506472,128628.0
8000,1,100498116,131956.0
8000,1,100496864,135284.0
8000,1,100496948,138612.0
8000,1,100487372,141940.0
8000,1,100487176,145524.0
8000,1,100485444,148340.0
8000,1,100477472,152180.0
8000,1,100477000,154996.0
8000,1,100475768,160628.0
8000,1,100474580,161652.0
8000,1,100474356,161908.0
8000,1,100474944,161908.0
8000,1,100474692,161908.0
8000,1,100474812,161908.0
8000,1,100474104,161908.0
8000,1,100473852,161908.0
8000,2,100616552,14336.0
8000,2,100577088,61348.0
8000,2,100632880,70576.0
8000,2,100627204,77232.0
8000,2,100616848,84284.0
8000,2,100606696,90940.0
8000,2,100604936,97220.0
8000,2,100596292,104644.0
8000,2,100586540,111044.0
8000,2,100585712,117700.0
8000,2,100575968,122780.0
8000,2,100567188,129436.0
8000,2,100562088,136604.0
8000,2,100550388,143516.0
8000,2,100549560,150172.0
8000,2,100546084,156316.0
8000,2,100545084,156316.0
8000,2,100542896,158108.0
8000,2,100538996,158364.0
8000,2,100664628,15616.0
8000,2,100626232,68492.0
8000,2,100620188,79244.0
8000,2,100613912,85900.0
8000,2,100603636,93836.0
8000,2,100595860,101772.0
8000,2,100582892,103968.0
8000,2,100581264,110624.0
8000,2,100581812,117024.0
8000,2,100567956,123680.0
8000,2,100564288,128716.0
8000,2,100563936,135372.0
8000,2,100547556,142796.0
8000,2,100546372,149196.0
8000,2,100545004,156108.0
8000,2,100535544,162764.0
8000,2,100533024,164044.0
8000,2,100530012,164812.0
8000,2,100529372,164812.0
8000,2,100667072,13824.0
8000,2,100627704,64912.0
8000,2,100607592,77124.0
8000,2,100602868,83780.0
8000,2,100592264,90180.0
8000,2,100585824,98116.0
8000,2,100576756,102056.0
8000,2,100566884,108712.0
8000,2,100566448,115368.0
8000,2,100557124,122280.0
8000,2,100548440,129448.0
8000,2,100547308,135848.0
8000,2,100536232,143784.0
8000,2,100526784,150696.0
8000,2,100522004,160424.0
8000,2,100519760,167336.0
8000,2,100519008,168360.0
8000,2,100517300,170408.0
8000,2,100517916,170408.0
8000,2,100656580,12032.0
8000,2,100628396,61756.0
8000,2,100623144,72832.0
8000,2,100613920,79488.0
8000,2,100607396,86400.0
8000,2,100599080,95104.0
8000,2,100593604,99324.0
8000,2,100581760,106748.0
8000,2,100579260,113148.0
8000,2,100574772,120572.0
8000,2,100561672,126972.0
8000,2,100553508,133628.0
8000,2,100552500,141052.0
8000,2,100543676,147964.0
8000,2,100531568,156412.0
8000,2,100530812,162556.0
8000,2,100530536,162556.0
8000,2,100530676,164348.0
8000,2,100531652,164860.0
8000,2,100666948,14336.0
8000,2,100616536,68868.0
8000,2,100604860,79492.0
8000,2,100601604,86148.0
8000,2,100585988,93060.0
8000,2,100584380,101508.0
8000,2,100581608,107176.0
8000,2,100576488,114088.0
8000,2,100570788,120744.0
8000,2,100555512,127400.0
8000,2,100555892,133800.0
8000,2,100547376,140456.0
8000,2,100538668,147624.0
8000,2,100538468,154280.0
8000,2,100529396,161192.0
8000,2,100520340,166568.0
8000,2,100520592,167592.0
8000,2,100517160,170920.0
8000,2,100518040,171432.0
8000,4,100666920,15872.0
8000,4,100629016,71816.0
8000,4,100609628,85384.0
8000,4,100589972,96988.0
8000,4,100580320,110044.0
8000,4,100558148,123356.0
8000,4,100546308,134948.0
8000,4,100543608,146980.0
8000,4,100531568,159012.0
8000,4,100517280,163364.0
8000,4,100516304,163364.0
8000,4,100643440,11264.0
8000,4,100587832,73864.0
8000,4,100577276,89224.0
8000,4,100561732,103212.0
8000,4,100543524,118060.0
8000,4,100518376,132396.0
8000,4,100502284,142920.0
8000,4,100498152,155720.0
8000,4,100479832,164936.0
8000,4,100480780,165192.0
8000,4,100622436,14592.0
8000,4,100576048,76468.0
8000,4,100558912,90628.0
8000,4,100549740,102480.0
8000,4,100541188,114256.0
8000,4,100515728,128592.0
8000,4,100507696,138196.0
8000,4,100492576,150484.0
8000,4,100475484,163028.0
8000,4,100472208,166868.0
8000,4,100473312,166868.0
8000,4,100609872,16128.0
8000,4,100575920,69900.0
8000,4,100559536,86240.0
8000,4,100546604,100832.0
8000,4,100525184,116704.0
8000,4,100513496,130528.0
8000,4,100505588,143392.0
8000,4,100490368,157984.0
8000,4,100485340,162336.0
8000,4,100603088,14336.0
8000,4,100560024,80884.0
8000,4,100542620,95732.0
8000,4,100531620,109300.0
8000,4,100516080,125428.0
8000,4,100493404,138228.0
8000,4,100474280,150540.0
8000,4,100461544,163852.0
8000,4,100458552,173580.0
8000,4,100458244,173580.0
8000,8,100603892,16896.0
8000,8,100559984,86772.0
8000,8,100530368,116468.0
8000,8,100506640,146420.0
8000,8,100484676,165620.0
8000,8,100623076,14080.0
8000,8,100575880,84156.0
8000,8,100544632,114160.0
8000,8,100511060,143344.0
8000,8,100494692,161008.0
8000,8,100494716,164080.0
8000,8,100624992,12288.0
8000,8,100576572,80668.0
8000,8,100572116,106776.0
8000,8,100539804,133144.0
8000,8,100506552,158232.0
8000,8,100498928,160024.0
8000,8,100623368,13824.0
8000,8,100572892,83868.0
8000,8,100534084,113404.0
8000,8,100501836,141308.0
8000,8,100465312,158204.0
8000,8,100599716,13312.0
8000,8,100547820,81356.0
8000,8,100526332,111808.0
8000,8,100498124,139712.0
8000,8,100479760,156352.0
8000,16,100606852,13312.0
8000,16,100537832,98880.0
8000,16,100462252,155968.0
8000,16,100588104,12032.0
8000,16,100528632,94956.0
8000,16,100463504,149260.0
8000,16,100594600,12544.0
8000,16,100512956,116384.0
8000,16,100453736,170656.0
8000,16,100572112,13824.0
8000,16,100498924,102648.0
8000,16,100424836,158712.0
8000,16,100539928,11776.0
8000,16,100489036,87572.0
8000,16,100435360,147220.0
8000,16,100389524,162580.0
8000,32,100531564,15360.0
8000,32,100457756,128880.0
8000,32,100549660,11008.0
8000,32,100448060,127504.0
8000,32,100557712,15872.0
8000,32,100464244,133712.0
8000,32,100559360,13824.0
8000,32,100467384,115604.0
8000,32,100556608,12032.0
8000,32,100434640,136104.0
9000,1,100563536,10240.0
9000,1,100522248,56320.0
9000,1,100512168,62008.0
9000,1,100509144,70236.0
9000,1,100502844,73308.0
9000,1,100501084,77148.0
9000,1,100502320,79072.0
9000,1,100494508,83424.0
9000,1,100494008,86496.0
9000,1,100493756,89312.0
9000,1,100494008,91684.0
9000,1,100487876,94244.0
9000,1,100488632,97828.0
9000,1,100492484,99876.0
9000,1,100486188,103460.0
9000,1,100490888,104844.0
9000,1,100491564,107916.0
9000,1,100486996,111244.0
9000,1,100489464,114060.0
9000,1,100490140,117388.0
9000,1,100491332,119436.0
9000,1,100486272,122764.0
9000,1,100487280,125836.0
9000,1,100489044,128908.0
9000,1,100482812,131980.0
9000,1,100484196,134796.0
9000,1,100484200,137868.0
9000,1,100484704,139916.0
9000,1,100477696,143500.0
9000,1,100477444,146316.0
9000,1,100477948,149644.0
9000,1,100470136,152460.0
9000,1,100470640,155532.0
9000,1,100470652,158860.0
9000,1,100470968,161164.0
9000,1,100470464,162444.0
9000,1,100470716,162956.0
9000,1,100471472,163212.0
9000,1,100473064,163212.0
9000,1,100473068,163212.0
9000,1,100473572,163212.0
9000,1,100474384,163212.0
9000,1,100475424,163212.0
9000,1,100476684,163212.0
9000,1,100476684,163212.0
9000,1,100477204,163212.0
9000,1,100478212,163212.0
9000,1,100618208,14336.0
9000,1,100590556,56064.0
9000,1,100583752,62404.0
9000,1,100574780,70048.0
9000,1,100575284,72864.0
9000,1,100566472,76704.0
9000,1,100567036,77364.0
9000,1,100565020,82740.0
9000,1,100556708,85812.0
9000,1,100556108,88884.0
9000,1,100556108,92212.0
9000,1,100556376,94772.0
9000,1,100548652,98356.0
9000,1,100549912,100404.0
9000,1,100550060,103732.0
9000,1,100541492,105032.0
9000,1,100543524,108104.0
9000,1,100542576,111432.0
9000,1,100534512,113992.0
9000,1,100535020,117320.0
9000,1,100534572,119624.0
9000,1,100534572,122696.0
9000,1,100526948,125512.0
9000,1,100526256,128840.0
9000,1,100526256,131912.0
9000,1,100517912,134728.0
9000,1,100517660,138056.0
9000,1,100518164,140104.0
9000,1,100509456,143176.0
9000,1,100509204,146248.0
9000,1,100508716,149320.0
9000,1,100508688,152648.0
9000,1,100500724,155464.0
9000,1,100500268,158792.0
9000,1,100499320,161096.0
9000,1,100499068,162120.0
9000,1,100499884,162888.0
9000,1,100500516,163144.0
9000,1,100500940,163144.0
9000,1,100500688,163144.0
9000,1,100502008,163144.0
9000,1,100502260,163144.0
9000,1,100503772,163144.0
9000,1,100504444,163144.0
9000,1,100504696,163144.0
9000,1,100506212,163144.0
9000,1,100508052,163144.0
9000,1,100651528,13824.0
9000,1,100618132,56320.0
9000,1,100615492,61624.0
9000,1,100610704,68760.0
9000,1,100607296,71320.0
9000,1,100598476,75416.0
9000,1,100599396,77936.0
9000,1,100599484,81264.0
9000,1,100599232,84336.0
9000,1,100590468,87152.0
9000,1,100591628,90480.0
9000,1,100590620,93296.0
9000,1,100583424,96624.0
9000,1,100583700,98928.0
9000,1,100583196,102000.0
9000,1,100583624,102576.0
9000,1,100577764,105648.0
9000,1,100576948,108720.0
9000,1,100577112,111536.0
9000,1,100570212,115120.0
9000,1,100570516,117168.0
9000,1,100570668,120240.0
9000,1,100570772,123312.0
9000,1,100561700,126384.0
9000,1,100562204,129456.0
9000,1,100561952,132272.0
9000,1,100553176,135856.0
9000,1,100552672,137904.0
9000,1,100552924,141232.0
9000,1,100544696,144048.0
9000,1,100544756,147120.0
9000,1,100544252,150192.0
9000,1,100544820,153008.0
9000,1,100536252,156336.0
9000,1,100535452,159152.0
9000,1,100535200,160176.0
9000,1,100535252,160688.0
9000,1,100535504,160944.0
9000,1,100536392,160944.0
9000,1,100537256,160944.0
9000,1,100537272,160944.0
9000,1,100536612,160944.0
9000,1,100536360,160944.0
9000,1,100536760,160944.0
9000,1,100537516,160944.0
9000,1,100537772,160944.0
9000,1,100537520,160944.0
9000,1,100669492,14336.0
9000,1,100641308,56064.0
9000,1,100637352,61796.0
9000,1,100632816,67192.0
9000,1,100628232,69240.0
9000,1,100628736,73080.0
9000,1,100620436,74884.0
9000,1,100617836,80260.0
9000,1,100617452,84356.0
9000,1,100607624,86916.0
9000,1,100607164,89988.0
9000,1,100607164,92036.0
9000,1,100599612,95620.0
9000,1,100599620,98436.0
9000,1,100599808,101764.0
9000,1,100599304,103092.0
9000,1,100590528,105908.0
9000,1,100591524,108980.0
9000,1,100591644,111796.0
9000,1,100584084,115380.0
9000,1,100584156,117428.0
9000,1,100584560,120500.0
9000,1,100585260,123572.0
9000,1,100577356,126644.0
9000,1,100577372,129972.0
9000,1,100578656,132788.0
9000,1,100570212,135860.0
9000,1,100570212,138164.0
9000,1,100570212,141236.0
9000,1,100562568,144308.0
9000,1,100561976,147380.0
9000,1,100561952,150452.0
9000,1,100560808,153524.0
9000,1,100552640,156852.0
9000,1,100552500,159668.0
9000,1,100551396,160948.0
9000,1,100551164,161460.0
9000,1,100551712,161460.0
9000,1,100551340,161460.0
9000,1,100548820,161460.0
9000,1,100549072,161460.0
9000,1,100549924,161460.0
9000,1,100549972,161460.0
9000,1,100550272,161460.0
9000,1,100550540,161460.0
9000,1,100550548,161460.0
9000,1,100550700,161460.0
9000,1,100684448,13056.0
9000,1,100642368,56320.0
9000,1,100636124,61512.0
9000,1,100632708,69060.0
9000,1,100624460,71620.0
9000,1,100620792,74948.0
9000,1,100615052,77168.0
9000,1,100612800,81776.0
9000,1,100603476,84592.0
9000,1,100603248,87664.0
9000,1,100604092,89928.0
9000,1,100604120,92744.0
9000,1,100603616,96072.0
9000,1,100603112,98120.0
9000,1,100598428,101448.0
9000,1,100595096,102644.0
9000,1,100594972,105716.0
9000,1,100586152,109044.0
9000,1,100585932,111860.0
9000,1,100585164,115444.0
9000,1,100577100,117492.0
9000,1,100576924,120564.0
9000,1,100576496,123636.0
9000,1,100575740,126708.0
9000,1,100568964,130036.0
9000,1,100569056,132852.0
9000,1,100569700,136180.0
9000,1,100561788,138228.0
9000,1,100561036,141556.0
9000,1,100560784,144372.0
9000,1,100552524,147444.0
9000,1,100553024,150516.0
9000,1,100553028,153588.0
9000,1,100551432,156916.0
9000,1,100551048,159732.0
9000,1,100549316,160756.0
9000,1,100548604,161524.0
9000,1,100548924,161780.0
9000,1,100548924,161780.0
9000,1,100548732,161780.0
9000,1,100548680,161780.0
9000,1,100549324,161780.0
9000,1,100549672,161780.0
9000,1,100549420,161780.0
9000,1,100549472,161780.0
9000,1,100549972,161780.0
9000,1,100550056,161780.0
9000,2,100680164,14336.0
9000,2,100634924,63764.0
9000,2,100619400,77400.0
9000,2,100612432,83288.0
9000,2,100606008,89432.0
9000,2,100595984,95576.0
9000,2,100592212,102232.0
9000,2,100590212,107352.0
9000,2,100577596,113496.0
9000,2,100572924,118872.0
9000,2,100573116,121620.0
9000,2,100565496,127764.0
9000,2,100558024,133908.0
9000,2,100558240,139284.0
9000,2,100550592,145428.0
9000,2,100542324,150292.0
9000,2,100537580,156948.0
9000,2,100527652,164372.0
9000,2,100527008,165652.0
9000,2,100525552,167444.0
9000,2,100523392,168980.0
9000,2,100521400,168980.0
9000,2,100520372,168980.0
9000,2,100517936,168980.0
9000,2,100524528,168980.0
9000,2,100664056,13312.0
9000,2,100623624,65588.0
9000,2,100611572,75816.0
9000,2,100607544,81960.0
9000,2,100596104,88616.0
9000,2,100587528,97064.0
9000,2,100587108,100692.0
9000,2,100577752,106836.0
9000,2,100574548,115028.0
9000,2,100565404,121684.0
9000,2,100564488,126804.0
9000,2,100554292,133204.0
9000,2,100553988,139348.0
9000,2,100553232,145748.0
9000,2,100541916,152660.0
9000,2,100535320,158804.0
9000,2,100528020,165460.0
9000,2,100527588,165972.0
9000,2,100526168,167252.0
9000,2,100525160,168276.0
9000,2,100525304,168276.0
9000,2,100525808,168276.0
9000,2,100666604,16896.0
9000,2,100633196,60388.0
9000,2,100618000,70008.0
9000,2,100610680,76152.0
9000,2,100602160,82040.0
9000,2,100588984,89464.0
9000,2,100587704,95096.0
9000,2,100582188,101240.0
9000,2,100568012,107128.0
9000,2,100568272,112504.0
9000,2,100569876,115936.0
9000,2,100569484,122080.0
9000,2,100553872,127968.0
9000,2,100555076,133344.0
9000,2,100554880,139488.0
9000,2,100538248,145120.0
9000,2,100534824,152544.0
9000,2,100532620,158944.0
9000,2,100532052,160992.0
9000,2,100531700,161504.0
9000,2,100531788,163040.0
9000,2,100531444,163040.0
9000,2,100531264,163040.0
9000,2,100531380,163040.0
9000,2,100664348,12544.0
9000,2,100625824,61564.0
9000,2,100610004,77008.0
9000,2,100600704,83408.0
9000,2,100588716,90064.0
9000,2,100582284,97232.0
9000,2,100575248,102116.0
9000,2,100567356,109284.0
9000,2,100559796,115172.0
9000,2,100551092,121316.0
9000,2,100549832,129764.0
9000,2,100548664,135652.0
9000,2,100540148,142052.0
9000,2,100534452,148452.0
9000,2,100524020,154852.0
9000,2,100516208,160740.0
9000,2,100515720,166116.0
9000,2,100516856,170980.0
9000,2,100518696,170980.0
9000,2,100520444,171236.0
9000,2,100520808,171236.0
9000,2,100521620,171236.0
9000,2,100664000,15616.0
9000,2,100631352,60104.0
9000,2,100623088,70656.0
9000,2,100620184,76544.0
9000,2,100609204,82272.0
9000,2,100603684,88416.0
9000,2,100594612,93320.0
9000,2,100582832,99208.0
9000,2,100576320,106120.0
9000,2,100577080,111752.0
9000,2,100569360,116872.0
9000,2,100561740,125320.0
9000,2,100561852,131208.0
9000,2,100552040,137352.0
9000,2,100550564,143752.0
9000,2,100543028,149640.0
9000,2,100543028,155272.0
9000,2,100534804,160904.0
9000,2,100532564,167048.0
9000,2,100532728,167048.0
9000,2,100532516,167048.0
9000,2,100533532,167048.0
9000,2,100532508,167048.0
9000,2,100533012,167048.0
9000,2,100533524,167048.0
9000,4,100679412,14592.0
9000,4,100637220,68412.0
9000,4,100623664,82172.0
9000,4,100610064,95000.0
9000,4,100594776,109848.0
9000,4,100585136,121112.0
9000,4,100558620,134168.0
9000,4,100555924,146968.0
9000,4,100541692,162328.0
9000,4,100536184,163864.0
9000,4,100524648,163104.0
9000,4,100513504,165408.0
9000,4,100656276,13824.0
9000,4,100617400,68768.0
9000,4,100606820,82592.0
9000,4,100598940,94560.0
9000,4,100579064,109408.0
9000,4,100562444,121696.0
9000,4,100543228,133128.0
9000,4,100530976,147720.0
9000,4,100529068,162056.0
9000,4,100515184,164360.0
9000,4,100507236,165896.0
9000,4,100507236,165896.0
9000,4,100642940,17152.0
9000,4,100604356,67712.0
9000,4,100592868,81792.0
9000,4,100570116,92384.0
9000,4,100563656,104928.0
9000,4,100550756,118240.0
9000,4,100553712,128992.0
9000,4,100534500,139744.0
9000,4,100514448,151776.0
9000,4,100514452,162016.0
9000,4,100515228,164064.0
9000,4,100514980,164320.0
9000,4,100649668,13056.0
9000,4,100606500,69624.0
9000,4,100589884,83376.0
9000,4,100581956,95664.0
9000,4,100564528,110256.0
9000,4,100558324,121520.0
9000,4,100535360,134256.0
9000,4,100529944,148592.0
9000,4,100509800,163184.0
9000,4,100509636,165488.0
9000,4,100507020,167280.0
9000,4,100491584,167280.0
9000,4,100627708,13824.0
9000,4,100590752,66948.0
9000,4,100587948,80260.0
9000,4,100579812,93896.0
9000,4,100575188,108488.0
9000,4,100556948,121288.0
9000,4,100536812,133320.0
9000,4,100512004,146888.0
9000,4,100502496,161224.0
9000,4,100501488,163528.0
9000,4,100504912,165064.0
9000,4,100520248,165064.0
9000,8,100657936,13824.0
9000,8,100624276,74968.0
9000,8,100589368,101592.0
9000,8,100555648,128728.0
9000,8,100528520,150232.0
9000,8,100517700,154072.0
9000,8,100642548,12800.0
9000,8,100591224,81288.0
9000,8,100569820,107896.0
9000,8,100536304,132728.0
9000,8,100510004,156536.0
9000,8,100503500,158072.0
9000,8,100629488,12544.0
9000,8,100590076,81444.0
9000,8,100566260,108324.0
9000,8,100530340,132388.0
9000,8,100510608,156708.0
9000,8,100514156,158500.0
9000,8,100506472,157400.0
9000,8,100636236,16640.0
9000,8,100594260,78564.0
9000,8,100567596,104676.0
9000,8,100550748,129252.0
9000,8,100516024,155876.0
9000,8,100515232,159204.0
9000,8,100513256,157080.0
9000,8,100632364,11776.0
9000,8,100581532,75400.0
9000,8,100562108,100656.0
9000,8,100525160,124464.0
9000,8,100512372,149296.0
9000,8,100502964,155184.0
9000,8,100495924,152972.0
9000,16,100611764,13568.0
9000,16,100557332,90764.0
9000,16,100497852,143772.0
9000,16,100482448,164252.0
9000,16,100601964,13056.0
9000,16,100548088,93440.0
9000,16,100504744,142080.0
9000,16,100476872,166656.0
9000,16,100620472,13312.0
9000,16,100558984,98496.0
9000,16,100506000,149184.0
9000,16,100459844,167104.0
9000,16,100601504,13056.0
9000,16,100520864,111000.0
9000,16,100479536,166296.0
9000,16,100455492,177560.0
9000,16,100603264,11776.0
9000,16,100522132,94548.0
9000,16,100474504,147540.0
9000,16,100437352,165716.0
9000,32,100567980,11776.0
9000,32,100476840,125820.0
9000,32,100446792,171900.0
9000,32,100585324,12032.0
9000,32,100475716,134760.0
9000,32,100409592,182632.0
9000,32,100558360,13824.0
9000,32,100476492,113140.0
9000,32,100415168,167668.0
9000,32,100547108,11008.0
9000,32,100470096,114584.0
9000,32,100399720,174744.0
9000,32,100530788,13824.0
9000,32,100430240,118048.0
9000,32,100386972,170272.0
10000,1,100532536,16640.0
10000,1,100504568,56576.0
10000,1,100500292,62976.0
10000,1,100496008,68104.0
10000,1,100487724,70664.0
10000,1,100489808,73736.0
10000,1,100490804,75888.0
10000,1,100490804,77680.0
10000,1,100478708,83312.0
10000,1,100487476,86896.0
10000,1,100487732,87400.0
10000,1,100487984,90472.0
10000,1,100481176,93544.0
10000,1,100486944,95336.0
10000,1,100487000,98408.0
10000,1,100488744,101736.0
10000,1,100481196,103528.0
10000,1,100480692,106600.0
10000,1,100482656,109672.0
10000,1,100485344,112232.0
10000,1,100477280,114792.0
10000,1,100478516,117608.0
10000,1,100478324,120168.0
10000,1,100471092,122728.0
10000,1,100471524,125288.0
10000,1,100471772,128616.0
10000,1,100472096,131688.0
10000,1,100464376,133480.0
10000,1,100464880,136552.0
10000,1,100464124,139624.0
10000,1,100465212,141416.0
10000,1,100457148,144488.0
10000,1,100456692,147560.0
10000,1,100459360,149352.0
10000,1,100459060,152680.0
10000,1,100450760,155752.0
10000,1,100451348,157544.0
10000,1,100452116,161640.0
10000,1,100453092,161896.0
10000,1,100453716,161896.0
10000,1,100454856,161896.0
10000,1,100455732,161896.0
10000,1,100456052,161896.0
10000,1,100456572,161896.0
10000,1,100457144,161896.0
10000,1,100457560,161896.0
10000,1,100458320,161896.0
10000,1,100458628,161896.0
10000,1,100458880,161896.0
10000,1,100459148,161896.0
10000,1,100460352,161896.0
10000,1,100460608,161896.0
10000,1,100460412,161896.0
10000,1,100461672,161896.0
10000,1,100460412,161896.0
10000,1,100460852,161896.0
10000,1,100461580,161896.0
10000,1,100461596,161896.0
10000,1,100604412,14336.0
10000,1,100568212,56064.0
10000,1,100563172,60796.0
10000,1,100555976,66396.0
10000,1,100561976,69212.0
10000,1,100553848,72540.0
10000,1,100553504,74664.0
10000,1,100555228,77480.0
10000,1,100543492,82600.0
10000,1,100542988,85672.0
10000,1,100546032,86472.0
10000,1,100547836,89544.0
10000,1,100540652,92616.0
10000,1,100543108,94408.0
10000,1,100542352,97480.0
10000,1,100542984,100296.0
10000,1,100539204,102344.0
10000,1,100534420,105672.0
10000,1,100534272,108488.0
10000,1,100526712,110536.0
10000,1,100525200,112412.0
10000,1,100522120,115228.0
10000,1,100518340,118044.0
10000,1,100518896,120604.0
10000,1,100510080,123420.0
10000,1,100510168,125980.0
10000,1,100511080,128540.0
10000,1,100511708,131356.0
10000,1,100503904,134428.0
10000,1,100504580,137500.0
10000,1,100504848,139548.0
10000,1,100497308,142364.0
10000,1,100498208,145436.0
10000,1,100498816,147228.0
10000,1,100498112,150300.0
10000,1,100489316,153628.0
