input,thread,task_clock_msec,context_switches,cpu_migrations,page_faults,major_faults,dtlb_load_misses,cache_misses,cpu_cycles,instructions,branches,branch_misses,time_elapsed_sec,user_time_sec,sys_time_sec,ipc
3000,16,,5381,42,11799,0,494116,25670765,8999233172,6940017800,,,0.508908014,4.916033,0.169793,0.7711787957215073
3000,16,,5365,40,11696,0,481739,30072935,9411942912,7036869131,,,0.471776417,4.913358,0.139188,0.7476531888042119
3000,16,,5234,31,11310,0,414996,33773598,10993615323,6860973435,,,0.510359767,5.625668,0.140716,0.6240870935920413
3000,16,,5262,37,11609,0,426240,27750583,9636721142,6948877161,,,0.496688062,4.949381,0.149798,0.7210831421399658
3000,32,,6983,613,13014,0,484709,33387564,17915961544,7143398465,,,0.487449176,9.044644,0.203004,0.398717001454622
3000,32,,7090,609,13070,0,505573,37840175,19530071260,7156132822,,,0.515637964,9.797604,0.188915,0.3664161142441218
3000,32,,6973,504,13875,0,520477,37028210,18235199668,7137296299,,,0.497573097,9.154219,0.251706,0.39140214688873787
3000,32,,8210,548,12684,0,451895,24800910,15553209095,6970125130,,,0.488260829,7.991031,0.238716,0.4481470728919047
3000,32,,9063,538,12914,0,469015,27607002,16589912148,6997497661,,,0.559585094,8.916025,0.210989,0.4217923276853268
4000,1,,752,9,14241,0,181936,1225746,6520390157,11784768139,,,2.886814353,3.2927,0.096108,1.8073716227468994
4000,1,,876,13,14244,0,182864,1283306,6524810722,11787267411,,,2.884240049,3.319154,0.098093,1.80653016818654
4000,1,,679,12,14254,0,174097,1244610,6640370496,11843073295,,,2.950320863,3.433072,0.106125,1.7834958609815497
4000,1,,714,6,14190,0,176696,1238130,6717382171,11810354524,,,2.984547864,3.465424,0.113242,1.758178144901025
4000,1,,713,7,14307,0,176560,1272017,6727574586,11818797511,,,2.992724612,3.486586,0.109986,1.756769450850054
4000,2,,1077,17,11233,0,200408,5620556,5988322131,11071449434,,,1.707313901,3.48724,0.103273,1.848839990869222
4000,2,,994,12,14337,0,369959,35530557,8331074346,12319384340,,,1.942744709,4.701118,0.101131,1.4787269718598668
4000,2,,1102,22,14784,0,287179,18567196,7989197822,12454925648,,,1.974671294,4.489278,0.114981,1.5589707409300397
4000,2,,1012,18,14810,0,290267,25833025,7231982736,11925336643,,,1.845110253,4.050394,0.115096,1.6489719456376755
4000,2,,991,17,14588,0,353201,9232624,7778391278,12394145867,,,1.925882606,4.344895,0.109921,1.5934073543015201
4000,4,,2386,33,13518,0,569778,34595887,8668735522,12156201434,,,1.258391488,5.372215,0.140691,1.4023038773243588
4000,4,,2598,25,13047,0,343673,18995983,6979919929,11696197141,,,1.137522193,4.754388,0.164222,1.675692165522548
4000,4,,1924,25,16021,0,436486,39181536,10227300539,12237070101,,,1.429108339,5.87016,0.139956,1.1965102672338708
4000,4,,2378,20,13883,0,467590,33720124,9688998531,12250336218,,,1.449739169,6.214121,0.13798,1.2643552559952391
4000,4,,2165,31,16557,0,429501,24330048,10082313632,12404597292,,,1.428434731,6.033657,0.155887,1.2303324162253158
4000,8,,3252,40,16232,0,599435,38982971,11490944375,12361388347,,,0.852757053,6.280607,0.171907,1.075750429520289
4000,8,,3129,20,15610,0,535703,36901432,10456096048,12156089817,,,0.787935311,5.548004,0.14422,1.1625839855712847
4000,8,,2869,33,16899,0,807991,54077178,13380535827,12652958233,,,0.942222271,6.97573,0.136483,0.9456241810188308
4000,8,,3129,28,15723,0,554436,41802578,12235478866,12466675894,,,0.893091547,6.566725,0.156326,1.0188956256254467
4000,8,,3395,34,14412,0,708982,41145827,11399581265,11790551991,,,0.855454984,5.99899,0.147851,1.0342969374849227
4000,16,,5617,58,12630,0,544834,24160872,11202138198,11458590108,,,0.539940365,5.7555,0.156776,1.02289312142621
4000,16,,5794,49,12686,0,460745,25349187,10644781731,11602270497,,,0.517424952,5.510839,0.158106,1.089949121569264
4000,16,,6021,38,12788,0,504757,22406252,11209015219,11377267367,,,0.544633316,5.797576,0.133805,1.0150104308641497
4000,16,,5404,36,12499,0,417962,29898011,11145970631,11723638506,,,0.529871048,5.634347,0.154379,1.0518275073678507
4000,16,,5747,39,12676,0,422460,35266739,13009978062,11695466140,,,0.648611149,7.065981,0.174481,0.8989612499163644
4000,32,,11204,630,14124,0,533509,33499820,20250012459,11859923477,,,0.550701938,10.16867,0.261443,0.5856748730902102
4000,32,,9432,727,14273,0,558650,37565283,20423731936,11920110554,,,0.597480206,10.447991,0.272756,0.5836401785605575
4000,32,,10844,594,14035,0,518491,25708106,18395037058,11622119386,,,0.618985232,9.923943,0.275552,0.6318073374549437
4000,32,,8940,538,14765,0,532446,32719760,21320378132,11930633662,,,0.560003754,10.670854,0.250357,0.559588276912086
4000,32,,9481,547,14121,0,527395,35017763,21570329790,11754139040,,,0.547326635,10.812475,0.239182,0.5449216193926352
5000,1,,753,11,15149,0,186529,1295526,9075447287,17654832058,,,4.164113921,4.654191,0.108167,1.945340157866315
5000,1,,781,16,15278,0,187070,1374442,9098508444,17668036500,,,4.174410361,4.677943,0.106884,1.9418607575894666
5000,1,,764,10,15166,0,188492,1334004,9070115554,17661256658,,,4.172859785,4.660352,0.109008,1.9471920233928257
5000,1,,789,14,15218,0,186219,1266523,9075710664,17658705549,,,4.163004525,4.660486,0.09601,1.9457105016630354
5000,1,,932,7,15260,0,191516,1337610,9036005617,17635154073,,,4.161405057,4.620112,0.130692,1.9516537306951078
5000,2,,1099,20,21348,0,328069,7294467,10049651767,18517451364,,,2.273478744,5.494728,0.141941,1.8425963200840132
5000,2,,1093,12,18480,0,416401,42471196,11285560578,18489126014,,,2.821741668,6.293398,0.120275,1.6382993016795802
5000,2,,1038,22,15554,0,490930,20565326,10547715728,18146137483,,,2.681673471,6.201822,0.112032,1.7203855271553448
5000,2,,1104,14,20251,0,288015,15796320,11668247322,18902379620,,,2.780973247,6.360403,0.139008,1.6199844842472906
5000,2,,1148,17,14555,0,250940,10111362,9190502330,17233056931,,,2.557137077,5.581914,0.114223,1.8750941256765885
5000,4,,2320,30,16549,0,486690,34429051,11811762947,18067056838,,,1.794647576,7.504444,0.175449,1.5295817329782042
5000,4,,2281,35,21802,0,557019,48308299,14700966800,18534062094,,,1.998715837,9.244613,0.193531,1.2607376335276126
5000,4,,2506,26,17891,0,515945,40376024,12276786240,18174388596,,,1.835674807,7.74945,0.164945,1.480386498608613
5000,4,,2911,30,16273,0,593218,38660312,12020802742,18117381067,,,1.94003911,8.29267,0.174266,1.5071689849546321
5000,4,,2473,34,17291,0,533360,39046550,12227084163,18051738368,,,1.78899525,7.529093,0.186903,1.476373117854689
5000,8,,3946,35,20142,0,3850708,66436425,18584035012,18724943639,,,1.310513122,10.015358,0.180042,1.0075822407194677
5000,8,,4029,31,15526,0,1364903,55399445,15747563870,18213461007,,,1.197493207,9.103879,0.157569,1.1565891179967
5000,8,,4549,44,18154,0,535717,33795477,13469518998,17820988416,,,1.067646166,7.775211,0.16709,1.3230604907752177
5000,8,,4078,32,15435,0,1488846,55466933,15433273023,18055283887,,,1.127762986,8.223121,0.136952,1.1698933764790174
5000,8,,4139,27,15162,0,2727913,38023122,13761293547,17604823281,,,1.025890843,7.293973,0.138923,1.2793000324332082
5000,16,,6144,33,14444,0,481750,41721295,16261203700,17683323355,,,0.696911422,8.235856,0.168139,1.0874547592685282
5000,16,,5980,28,15735,0,902052,57203156,20939685225,18204217565,,,0.857651537,10.586907,0.176565,0.8693644326260401
5000,16,,6868,47,13399,0,622753,31764015,15347787829,17688413842,,,0.666146481,7.830828,0.174151,1.1525057577729432
5000,16,,6486,47,15982,0,798045,48175034,20027651260,17834820766,,,0.919531293,10.884197,0.207748,0.8905098523270372
5000,16,,6888,40,13713,0,542469,40974811,16665520894,17742007487,,,0.720108779,8.506803,0.166331,1.064593636157365
5000,32,,12420,478,14966,0,552684,34949974,25963852812,17512525908,,,0.641619379,12.916714,0.318091,0.6744964252726792
5000,32,,12977,466,15297,0,559838,31840649,22268290444,17775116139,,,0.798126776,13.053871,0.381047,0.7982254490393246
5000,32,,13966,527,15015,0,546501,34377003,24914340826,17531441772,,,0.628887224,12.471401,0.299273,0.7036686980578115
