input,thread,task_clock_msec,context_switches,cpu_migrations,page_faults,major_faults,dtlb_load_misses,cache_misses,cpu_cycles,instructions,branches,branch_misses,time_elapsed_sec,user_time_sec,sys_time_sec,ipc
512,16,530.26,0,0,6983,0,200922,1359809,,,,,0.118085582,0.498297,0.029144,0.0
512,32,534.52,0,0,6980,0,218684,1242462,,,,,0.114516677,0.508584,0.022875,0.0
512,32,565.46,0,0,7483,0,210597,977053,,,,,0.111315519,0.539583,0.023745,0.0
512,32,558.25,0,0,7397,0,183153,1019489,,,,,0.111839,0.515979,0.039795,0.0
512,32,750.36,0,0,7011,0,253088,1220923,,,,,0.138454162,0.713875,0.033043,0.0
512,32,769.22,0,0,7711,0,236101,1245116,,,,,0.140823917,0.739909,0.026376,0.0
1024,1,218.16,0,0,5707,0,66579,932736,,,,,0.137690182,0.200581,0.017769,0.0
1024,1,199.44,0,0,5731,0,56512,834248,,,,,0.13137794,0.185936,0.013855,0.0
1024,1,222.39,0,0,5667,0,60163,816331,,,,,0.153453475,0.20577,0.016451,0.0
1024,1,212.16,0,0,5799,0,60783,845742,,,,,0.14055647,0.195231,0.016341,0.0
1024,1,203.12,0,0,5724,0,60904,793428,,,,,0.138386206,0.183498,0.019747,0.0
1024,2,297.77,0,0,8192,0,94933,1079792,,,,,0.112347604,0.275163,0.021647,0.0
1024,2,312.46,0,0,8387,0,95011,1141974,,,,,0.11433941,0.28805,0.023317,0.0
1024,2,308.94,0,0,8268,0,87376,973909,,,,,0.112509065,0.283343,0.024752,0.0
1024,2,288.52,0,0,7442,0,83829,781262,,,,,0.110217572,0.271087,0.017402,0.0
1024,2,320.24,0,0,7883,0,92704,1110115,,,,,0.121421466,0.286058,0.032719,0.0
1024,4,440.43,0,0,8534,0,137783,1078362,,,,,0.103800373,0.41776,0.019676,0.0
1024,4,423.48,0,0,9410,0,120734,1059190,,,,,0.098299747,0.400682,0.020738,0.0
1024,4,432.67,0,0,9859,0,121556,843328,,,,,0.096100128,0.40547,0.025472,0.0
1024,4,414.6,0,0,9583,0,115912,855800,,,,,0.100236829,0.380553,0.032554,0.0
1024,4,442.78,0,0,8795,0,114486,956047,,,,,0.101841827,0.418766,0.021947,0.0
1024,8,548.22,0,0,8582,0,183461,1397095,,,,,0.121682891,0.510331,0.034208,0.0
1024,8,528.62,0,0,7662,0,166582,1190293,,,,,0.111036448,0.496671,0.029116,0.0
1024,8,481.15,0,0,7281,0,143739,1043908,,,,,0.103203238,0.45917,0.01983,0.0
1024,8,530.75,0,0,7737,0,159247,1257211,,,,,0.11453346,0.500672,0.026569,0.0
1024,8,483.19,0,0,8206,0,148329,979846,,,,,0.098406935,0.453649,0.027779,0.0
1024,16,918.82,0,0,7430,0,234221,2241109,,,,,0.197542387,0.877026,0.034335,0.0
1024,16,663.86,0,0,7948,0,188201,1649096,,,,,0.134234845,0.61928,0.040188,0.0
1024,16,654.72,0,0,7500,0,165727,1522101,,,,,0.130642608,0.613449,0.036782,0.0
1024,16,802.08,0,0,8327,0,227593,1649262,,,,,0.153602778,0.762138,0.035115,0.0
1024,16,707.47,0,0,8455,0,214419,1710820,,,,,0.138023831,0.659438,0.043164,0.0
1024,32,1080.65,0,0,9991,0,234554,2176806,,,,,0.189015104,1.021016,0.053008,0.0
1024,32,1436.15,0,0,9697,0,442734,3406161,,,,,0.307710163,1.380076,0.046929,0.0
1024,32,965.32,0,0,9031,0,222571,2362656,,,,,0.190608285,0.925249,0.035505,0.0
1024,32,1421.29,0,0,8694,0,405382,2536623,,,,,0.246993776,1.365859,0.045336,0.0
1024,32,976.87,0,0,9550,0,264268,2613297,,,,,0.191142629,0.916171,0.053467,0.0
2048,1,542.31,0,0,6724,0,84423,1403828,,,,,0.424713589,0.526203,0.014907,0.0
2048,1,557.93,0,0,8262,0,83706,1422756,,,,,0.412573511,0.537873,0.019043,0.0
2048,1,562.56,0,0,9106,0,99326,1525864,,,,,0.402370673,0.538099,0.022859,0.0
2048,1,575.71,0,0,8071,0,93776,1520130,,,,,0.428866951,0.548769,0.024584,0.0
2048,1,578.25,0,0,8243,0,81120,1441856,,,,,0.416327485,0.551038,0.026396,0.0
2048,2,767.17,0,0,8966,0,168662,2450723,,,,,0.340832672,0.733249,0.030086,0.0
2048,2,607.92,0,0,8271,0,115055,1578506,,,,,0.245924548,0.587222,0.018782,0.0
2048,2,604.79,0,0,7997,0,102071,1350899,,,,,0.240489773,0.58146,0.022027,0.0
2048,2,713.6,0,0,8383,0,110791,1772664,,,,,0.283480334,0.677664,0.031843,0.0
2048,2,668.62,0,0,9376,0,108078,1548945,,,,,0.255240701,0.649297,0.016935,0.0
2048,4,857.57,0,0,9750,0,133097,1188882,,,,,0.179874019,0.82839,0.025726,0.0
2048,4,971.37,0,0,9896,0,155927,2022215,,,,,0.213011992,0.933058,0.033137,0.0
2048,4,894.02,0,0,9443,0,134956,1558898,,,,,0.184847685,0.868572,0.021486,0.0
2048,4,906.24,0,0,9585,0,149930,1582724,,,,,0.189220858,0.882958,0.018701,0.0
2048,4,881.62,0,0,9481,0,158717,1728614,,,,,0.189464376,0.854631,0.022707,0.0
2048,8,1111.96,0,0,9785,0,223530,2646596,,,,,0.226993641,1.076318,0.028471,0.0
2048,8,1140.05,0,0,10220,0,210109,2019388,,,,,0.192309373,1.108154,0.024512,0.0
2048,8,1181.57,0,0,10200,0,219024,2631307,,,,,0.21652727,1.145488,0.028456,0.0
2048,8,1117.81,0,0,9775,0,197921,2144059,,,,,0.189025814,1.071116,0.039386,0.0
2048,8,1150.8,0,0,9945,0,205838,2667370,,,,,0.212002336,1.097717,0.044437,0.0
2048,16,1374.4,0,0,10899,0,286086,3400695,,,,,0.242545032,1.321408,0.042894,0.0
2048,16,1366.23,0,0,11394,0,308679,3481060,,,,,0.23855584,1.306763,0.049855,0.0
2048,16,1364.47,0,0,10405,0,275283,2853733,,,,,0.226468625,1.31779,0.039343,0.0
2048,16,1511.42,0,0,10106,0,266452,3007093,,,,,0.261098958,1.450737,0.050764,0.0
2048,16,1298.12,0,0,10372,0,248576,3087596,,,,,0.236266833,1.242814,0.046433,0.0
2048,32,2399.55,0,0,8458,0,373975,4077627,,,,,0.377521963,2.332534,0.051724,0.0
2048,32,3789.54,0,0,12101,0,340753,5616346,,,,,0.567419401,3.706214,0.059701,0.0
2048,32,1761.9,0,0,10897,0,268925,3892526,,,,,0.29013876,1.694514,0.054635,0.0
2048,32,1888.31,0,0,9262,0,380085,3975435,,,,,0.318686624,1.824922,0.049554,0.0
