input,thread,free_mem,pid_mem
16384,2,56681196,79616.0
16384,2,56681248,79872.0
16384,2,56681516,79872.0
16384,2,56681008,79872.0
16384,2,56680864,79872.0
16384,2,56681444,79872.0
16384,2,56681064,79872.0
16384,2,56682636,79872.0
16384,2,56682552,79872.0
16384,2,56682660,79872.0
16384,2,56682800,79872.0
16384,2,56734376,16896.0
16384,2,56669724,79616.0
16384,2,56669540,79872.0
16384,2,56670444,79872.0
16384,2,56670216,79872.0
16384,2,56669992,79872.0
16384,2,56670640,80128.0
16384,2,56670964,80128.0
16384,2,56671812,80128.0
16384,2,56672200,80128.0
16384,2,56672276,80128.0
16384,2,56671776,80128.0
16384,2,56728172,16896.0
16384,2,56679124,79616.0
16384,2,56678620,79872.0
16384,2,56678600,79872.0
16384,2,56678236,79872.0
16384,2,56678088,79872.0
16384,2,56679240,79872.0
16384,2,56679932,79872.0
16384,2,56681260,79872.0
16384,2,56682148,79872.0
16384,2,56682720,79872.0
16384,2,56683848,79872.0
16384,2,56744388,15616.0
16384,2,56685728,79616.0
16384,2,56685316,79872.0
16384,2,56685328,79872.0
16384,2,56685184,79872.0
16384,2,56684984,79872.0
16384,2,56684652,79872.0
16384,2,56684200,80128.0
16384,2,56684252,80128.0
16384,2,56684504,80128.0
16384,2,56684276,80128.0
16384,2,56684668,80128.0
16384,2,56737856,13824.0
16384,2,56689480,79616.0
16384,2,56688976,79872.0
16384,2,56688684,79872.0
16384,2,56689164,79872.0
16384,2,56690856,79872.0
16384,2,56692240,79872.0
16384,2,56693496,79872.0
16384,2,56695056,79872.0
16384,2,56696368,79872.0
16384,2,56697596,79872.0
16384,2,56698608,79872.0
16384,4,56749688,16896.0
16384,4,56701768,79872.0
16384,4,56701624,79872.0
16384,4,56700236,79872.0
16384,4,56699276,79872.0
16384,4,56697592,79872.0
16384,4,56697336,79872.0
16384,4,56699380,79872.0
16384,4,56750948,15872.0
16384,4,56686076,79872.0
16384,4,56685596,80384.0
16384,4,56678044,80384.0
16384,4,56678636,80384.0
16384,4,56675060,80384.0
16384,4,56675076,80384.0
16384,4,56735952,16896.0
16384,4,56677052,79872.0
16384,4,56677268,80384.0
16384,4,56682964,80384.0
16384,4,56681124,80384.0
16384,4,56679280,80384.0
16384,4,56726996,15616.0
16384,4,56670808,79872.0
16384,4,56671284,80128.0
16384,4,56671564,80128.0
16384,4,56677068,80128.0
16384,4,56677220,80128.0
16384,4,56678180,80128.0
16384,4,56724304,16896.0
16384,4,56665540,80128.0
16384,4,56666440,80384.0
16384,4,56666132,80384.0
16384,4,56664540,80384.0
16384,4,56671656,80384.0
16384,8,56712304,16896.0
16384,8,56654740,80384.0
16384,8,56652524,80640.0
16384,8,56649500,80640.0
16384,8,56646704,81152.0
16384,8,56667708,12800.0
16384,8,56611604,80384.0
16384,8,56612032,80384.0
16384,8,56610528,80384.0
16384,8,56610380,80384.0
16384,8,56670340,17152.0
16384,8,56628412,80384.0
16384,8,56633692,80384.0
16384,8,56628620,80384.0
16384,8,56693608,13568.0
16384,8,56632052,80128.0
16384,8,56638272,80384.0
16384,8,56634140,80384.0
16384,8,56675188,13824.0
16384,8,56614500,80128.0
16384,8,56616184,80128.0
16384,8,56614920,80128.0
16384,16,56666948,13056.0
16384,16,56610364,80640.0
16384,16,56617004,81920.0
16384,16,56680596,13824.0
16384,16,56633884,80384.0
16384,16,56628968,81920.0
16384,16,56676340,17920.0
16384,16,56618780,80896.0
16384,16,56605748,81920.0
16384,16,56666764,16640.0
16384,16,56608360,81152.0
16384,16,56618620,82688.0
16384,16,56671320,14592.0
16384,16,56613788,81152.0
16384,16,56620020,82432.0
16384,32,56676704,18432.0
16384,32,56615748,84992.0
16384,32,56683980,13056.0
16384,32,56614440,84992.0
16384,32,56676092,16640.0
16384,32,56617712,85504.0
16384,32,56700748,13056.0
16384,32,56626408,84992.0
16384,32,56681280,13056.0
16384,32,56619688,85248.0
