256,57307900,15616
256,57305128,14336
256,57299724,16896
256,57275440,16128
256,57261792,16896
512,57274132,16128
512,57267172,14336
512,57266468,15872
512,57238408,15616
512,57269712,13056
1024,57281616,17664
1024,57276604,16128
1024,57297356,16128
1024,57294948,16384
1024,57293560,16384
2048,57290232,17920
2048,57265272,51456
2048,57295192,16128
2048,57272716,51456
2048,57305712,15616
2048,57284676,51200
2048,57311740,15872
2048,57302792,51408
2048,57325416,16384
2048,57306620,50944
4096,57314912,14336
4096,57260924,52224
4096,57200872,53248
4096,57071880,54272
4096,57082860,14336
4096,56991504,51456
4096,56980900,52736
4096,56969076,53760
4096,56975496,17920
4096,56966128,51712
4096,56956552,52736
4096,56950724,54016
4096,56968456,13312
4096,56940932,52480
4096,56930640,53760
4096,56929672,54784
4096,56952744,13056
4096,56917720,51968
4096,56909912,53248
4096,56909504,54272
8192,56928460,15872
8192,56883884,54784
8192,56875472,56576
8192,56863640,58368
8192,56856332,59648
8192,56848284,60672
8192,56839616,61696
8192,56824516,62720
8192,56817712,63744
8192,56817952,64768
8192,56813100,65792
8192,56806532,66816
8192,56796460,68096
8192,56789020,69376
8192,56776484,71168
8192,56771204,77440
8192,56817388,13312
8192,56781200,55296
8192,56772656,57088
8192,56772064,58880
8192,56760668,60160
8192,56755152,61184
8192,56747008,62208
8192,56739916,63232
8192,56731600,64256
8192,56723944,65280
8192,56715904,66304
8192,56708140,67328
8192,56700976,68608
8192,56690652,72668
8192,56682356,74460
8192,56667172,77532
8192,56717996,13056
8192,56675928,55552
8192,56667132,57344
8192,56655788,59136
8192,56648228,60416
8192,56629100,61440
8192,56620408,62464
8192,56620748,63488
8192,56613028,64512
8192,56597760,65536
8192,56590080,66560
8192,56583388,67584
8192,56583416,68864
8192,56575604,70144
8192,56561568,71936
8192,56544180,78292
8192,56590684,16896
8192,56918024,55296
8192,56874456,57344
8192,56838352,58880
8192,56758124,60160
8192,56776648,61184
8192,56762336,61740
8192,56750068,62764
8192,56739024,63788
8192,56735588,64812
8192,56739660,65836
8192,56736408,66604
8192,56946008,67884
8192,56916608,69932
8192,56895772,71468
8192,56750036,78116
8192,56780760,14336
8192,56734220,54528
8192,56735916,56320
8192,56731040,57856
8192,56734068,59392
8192,56762304,60416
8192,56767828,61440
8192,56783360,62464
8192,56790520,63488
8192,56800740,64512
8192,56808704,65280
8192,56820360,66816
8192,56823480,67840
8192,56831184,72252
8192,56834776,73788
8192,56839988,76860
16384,56901612,16640
16384,56869004,58624
16384,56865492,63488
16384,56858940,67840
16384,56865404,70144
16384,56866692,72192
16384,56869732,73728
16384,56871304,75264
16384,56865568,77056
16384,56868304,78592
16384,56870280,80128
16384,56872784,81408
16384,56874684,82944
16384,56867392,86748
16384,56868848,88028
16384,56870480,89308
16384,56871252,90332
16384,56872716,91612
16384,56873608,92636
16384,56873860,93660
16384,56866932,93328
16384,56868044,94352
16384,56867684,95120
16384,56867512,96144
16384,56868836,97168
16384,56869664,98192
16384,56868808,98960
16384,56868104,99984
16384,56869472,100752
16384,56859900,101776
16384,56861232,102800
16384,56861420,103568
16384,56860976,104592
16384,56861780,105360
16384,56864936,106384
16384,56864936,107152
16384,56866816,108176
16384,56867668,109200
16384,56867024,109968
16384,56867212,110992
16384,56868036,112016
16384,56868544,113040
16384,56860264,114064
16384,56860012,115088
16384,56860332,116112
16384,56860388,117136
16384,56852828,118416
16384,56853708,119696
16384,56854988,120976
16384,56855468,122256
16384,56855832,123536
16384,56855368,125072
16384,56847844,126608
16384,56848100,128144
16384,56848300,129680
16384,56848860,131472
16384,56849280,133008
16384,56841352,134800
16384,56840596,137360
16384,56833344,141968
16384,56831992,146832
16384,56953492,16384
16384,56927924,58624
16384,56918304,63488
16384,56919516,67840
16384,56920948,70400
16384,56914820,72192
16384,56917012,72812
16384,56918316,74604
16384,56919368,76140
16384,56920408,77676
16384,56913640,79212
16384,56913260,80748
16384,56914188,82028
16384,56914616,83308
16384,56913272,86124
16384,56913972,87404
16384,56905140,88684
16384,56905696,89708
16384,56906036,90732
16384,56906832,92012
16384,56906352,92732
16384,56906528,93756
16384,56906276,94780
16384,56906864,95804
16384,56899556,96572
16384,56899852,97596
16384,56899604,98620
16384,56900060,99388
16384,56899824,100412
16384,56899548,101436
16384,56899768,102204
16384,56899528,103228
16384,56891220,103996
16384,56889724,105020
16384,56889740,106044
16384,56889488,106812
16384,56889992,107836
16384,56890160,108860
16384,56890472,109628
16384,56890476,110652
16384,56891764,111676
16384,56884276,112700
16384,56884608,113724
16384,56885244,114748
16384,56885184,115772
16384,56885424,116796
16384,56885672,118076
16384,56885528,119356
16384,56877528,120636
16384,56876804,121916
16384,56876508,123196
16384,56876452,124732
16384,56876200,126268
16384,56876324,127804
16384,56868400,129340
16384,56868040,131132
16384,56868556,132668
16384,56868500,134716
16384,56862064,137020
16384,56861244,141628
16384,56853008,146492
16384,56985436,16384
16384,56942388,58624
16384,56942280,63488
16384,56934616,67840
16384,56934244,70400
16384,56933488,72192
16384,56925548,73208
16384,56925088,75000
16384,56925356,76536
16384,56925116,78072
16384,56924456,79608
16384,56924784,81144
16384,56917740,82424
16384,56918500,83704
16384,56918812,85240
16384,56918328,86520
16384,56918584,87800
16384,56919348,88824
16384,56911216,89848
16384,56909956,94472
16384,56910188,94676
16384,56911588,95700
16384,56912060,96724
16384,56912240,97492
16384,56912728,98516
16384,56913320,99540
16384,56905268,100308
16384,56904516,101332
16384,56904708,102356
16384,56905532,103124
16384,56906060,104148
16384,56904688,104916
16384,56905308,105940
16384,56905560,106708
16384,56904720,107732
16384,56896492,108756
16384,56895612,109524
16384,56895732,110548
16384,56898084,111572
16384,56897580,112596
16384,56903216,113364
16384,56903156,114388
16384,56903160,115412
16384,56903672,116436
16384,56895368,117460
16384,56894868,118740
16384,56895880,119764
16384,56896744,121044
16384,56896492,122324
16384,56894984,123604
16384,56887200,125140
16384,56887288,126676
16384,56886864,127956
16384,56886516,129748
16384,56886768,131284
16384,56878752,132820
16384,56878940,134612
16384,56879080,136404
16384,56878596,138964
16384,56870548,143572
16384,56870112,148692
16384,57001880,16896
16384,56964892,58368
16384,56965104,63232
16384,56956136,67584
16384,56956384,70144
16384,56955880,71936
16384,56947312,72476
16384,56946560,74268
16384,56947064,75804
16384,56947548,77340
16384,56945532,78876
16384,56943476,80156
16384,56939192,81692
16384,56939696,82972
16384,56938412,85532
16384,56930244,86812
16384,56930496,87836
16384,56930564,89116
16384,56930316,90140
16384,56936148,91624
16384,56935564,92648
16384,56935584,93672
16384,56935964,94696
16384,56927984,95464
16384,56928240,96488
16384,56929312,97512
16384,56930916,98280
16384,56930728,99304
16384,56930492,100328
16384,56928580,101096
16384,56928848,102120
16384,56920788,102888
16384,56921128,103912
16384,56921644,104936
16384,56921700,105704
16384,56921752,106728
16384,56922260,107752
16384,56922428,108520
16384,56922496,109544
16384,56922804,110568
16384,56914936,111592
