threads,hashbits,cpu-cycles,cache-misses,page-faults,cpu-migrations,dTLB-load-misses,context-switches,time_elapsed,wall_time
32,1,28068797070,61128513,131305,29,15889357,128,9.12707,0.199354
32,2,30503578213,75986257,131338,30,16029084,144,9.2319,0.282825
32,3,27584332328,63615807,131402,28,16035279,126,9.16634,0.203956
32,4,24675516925,52691005,131533,29,16065840,120,9.08853,0.138303
32,5,21976446462,32027369,131794,31,15896510,131,9.0383,0.079106
32,6,21846285291,30242734,132320,31,15824052,141,9.04552,0.078326
32,7,21925323523,30903907,135380,29,15753155,121,9.041,0.076018
32,8,22154587096,31807886,139523,29,15821184,119,9.0965,0.077875
32,9,22268075162,32281032,147762,32,15904545,125,9.1059,0.081289
32,10,22606998855,32738309,163166,28,16159304,129,9.2347,0.08713
32,11,22719833140,33078352,164682,29,16009993,120,9.36274,0.082996
32,12,22907882744,33654138,165321,26,15826424,109,9.50496,0.080329
32,13,23737879506,36238450,166696,28,15878271,116,9.61653,0.092049
32,14,25870343790,41636965,169835,28,16080510,176,9.8886,0.126003
32,15,29962591573,53410907,178561,27,17540128,2152,10.31405,0.184803
32,16,37345300771,70958243,196688,33,22859906,48477,11.3219,0.301648
32,17,41472431167,93535899,226641,25,29330209,34053,13.2305,0.454138
32,18,51958940052,116521854,332332,30,36197329,64730,17.092,0.885386
16,1,21423099155,29178977,131255,15,15428185,68,9.0895,0.122993
16,2,25030784099,60474776,131271,15,15546446,67,9.22294,0.291536
16,3,25101136035,56129902,131304,14,15694286,65,9.25121,0.312964
16,4,24635438127,53297292,131371,16,15656974,66,9.18818,0.254141
16,5,22183449589,42426684,131499,16,15518684,74,9.10594,0.157388
16,6,21555624286,29282981,131756,15,15675665,68,9.08833,0.128063
16,7,21557891528,29653146,132281,14,15416870,80,9.1146,0.125968
16,8,21502939723,30457491,135354,15,15674407,65,9.08011,0.126958
16,9,21580901480,31429260,139478,15,15480815,69,9.12031,0.125907
16,10,21671451637,32090866,147693,16,15458161,66,9.1509,0.126978
16,11,21919514625,32546358,163155,15,15615551,66,9.2632,0.127975
16,12,22061794170,32949953,164647,15,15642086,67,9.3956,0.126116
16,13,22331838767,33383792,165352,15,15665901,74,9.60355,0.124785
16,14,22634341232,35752238,166689,15,15708786,55,9.6542,0.132372
16,15,23722447906,41532403,169795,15,15944146,72,9.89198,0.160987
16,16,26211381185,53191078,178390,15,17238840,736,10.4234,0.2196
16,17,30250639343,69138223,196542,16,22102710,22175,11.27842,0.320593
16,18,35200205028,90765125,227399,15,28613749,11395,13.1287,0.455668
8,1,21386373637,29154561,131230,8,15425768,46,9.1952,0.231831
8,2,23417702088,46134426,131237,7,15465460,47,9.3685,0.41549
8,3,22853032190,45619427,131254,8,15464912,48,9.344,0.36418
8,4,24217032843,58275868,131288,7,15548776,42,9.37651,0.430787
8,5,22180402334,42275267,131354,8,15505529,44,9.2613,0.303207
8,6,21500602656,28810312,131481,8,15592158,52,9.18533,0.244317
8,7,21475098236,28871628,131748,7,15557571,56,9.203,0.238196
8,8,21509562155,29421202,132262,8,15427434,57,9.2244,0.237088
8,9,21503136323,30298160,135341,7,15449036,47,9.2161,0.237349
8,10,21593598099,31288055,139463,8,15470015,41,9.2542,0.23913
8,11,21647702706,32026224,147704,7,15582687,51,9.25917,0.242028
8,12,21897012029,32749144,163158,8,15642116,42,9.3674,0.246996
8,13,22064738233,33108419,164686,8,15665575,50,9.5104,0.243396
8,14,22393370822,34124006,165374,8,15716651,47,9.71807,0.244873
8,15,22876147145,37594563,166758,8,15876225,44,9.80357,0.271519
8,16,23896676086,43972189,169823,7,17016826,53,10.05297,0.321764
8,17,26006036192,56164453,178088,9,20987532,48,10.6178,0.411372
8,18,29023147869,71089536,196517,8,26538891,461,11.525,0.512105
4,1,24962035775,53544106,131218,4,15536756,53,9.9218,1.001883
4,2,22298325203,37022377,131221,4,15402861,37,9.6382,0.70485
4,3,22581142910,37847109,131229,4,15477258,41,9.574,0.643828
4,4,22945839630,51984610,131246,4,15482674,39,9.65125,0.665332
4,5,22429897388,46680340,131279,3,15457598,36,9.53975,0.60844
4,6,21507542934,28721528,131346,4,15456929,35,9.41428,0.479664
4,7,21443708347,28591178,131470,4,15489033,40,9.41398,0.468522
4,8,21425156741,28814400,131733,4,15566288,53,9.40893,0.459901
4,9,21544045152,29354206,132257,4,15422573,54,9.4823,0.459145
4,10,21433389692,30249299,135339,3,15435715,33,9.41062,0.462926
4,11,21608557729,31350287,139448,4,15522963,39,9.4874,0.470799
4,12,21699698223,32382993,147689,5,15634762,38,9.4974,0.47994
4,13,21963213424,33012197,163303,3,15639722,41,9.6135,0.489656
4,14,22174145355,33509542,164723,3,15809065,38,9.75513,0.493272
4,15,22500527758,34976422,165458,4,16039220,49,9.93407,0.510441
4,16,23122614473,38834735,166931,4,17040572,40,10.1161,0.564799
4,17,24163699216,45660503,170005,4,20718411,38,10.41028,0.668569
4,18,26089934389,58748692,177600,4,25723972,49,11.0202,0.825016
2,1,25054499830,52511360,131211,3,15521139,44,10.7989,1.859418
2,2,22346781509,36457670,131213,1,15465449,29,10.1301,1.202659
2,3,21327254349,29403352,131218,2,15385452,29,9.82409,0.901973
2,4,21335589112,29704269,131226,2,15404954,37,9.82545,0.906593
2,5,21425090506,28935527,131242,2,15571210,32,9.8659,0.911863
2,6,21398376165,28218748,131275,1,15425071,39,9.84927,0.918007
2,7,21411608468,28309005,131340,1,15481293,36,9.85586,0.909815
2,8,21329630151,28419952,131470,2,15555023,41,9.82074,0.898752
2,9,21414121526,28698007,131732,2,15624671,47,9.8652,0.899036
2,10,21482773654,29214905,132254,3,15477536,63,9.899,0.900284
2,11,21433079837,30226736,135347,2,15620716,32,9.85915,0.91451
2,12,21597983908,31836077,139463,2,15584048,41,9.92227,0.938811
2,13,21748528836,32770154,147741,2,15620275,31,9.97851,0.966222
2,14,22115599185,33440453,163519,2,15727577,277,11.13201,2.0139
2,15,22439478364,34077066,164813,2,16121426,282,11.3449,2.043295
2,16,22748320183,35660999,165645,2,17118354,294,11.5628,2.1107
2,17,23512882464,40158787,183662,1,20884079,329,12.024,2.422143
2,18,24928204708,48436410,235612,3,25819086,406,12.9163,3.004235
1,1,21330806869,28580807,131209,1,15348573,22,10.70587,1.768142
1,2,21342835730,28570983,131212,0,15357763,21,10.71402,1.768229
1,3,21375741111,28571586,131216,1,15369304,26,10.73163,1.768362
1,4,21337474735,28589766,131223,0,15459027,21,10.71034,1.767311
1,5,21351047913,28595304,131240,1,15379565,24,10.71787,1.77213
1,6,21424662687,28132925,131272,1,15411598,22,10.7548,1.802633
1,7,21440000909,28291236,131337,1,15480051,27,10.76473,1.79888
1,8,21455194939,28435506,131465,1,15443135,21,10.76573,1.784987
1,9,21431941483,28581453,131724,1,15465899,23,10.75404,1.78252
1,10,21454069737,29097395,132241,1,15635240,24,10.76565,1.788825
1,11,21611379033,30280010,133278,2,15546598,29,10.84533,1.81346
1,12,21634474716,31825816,135335,2,15566218,28,10.85134,1.849425
1,13,21827383283,32829115,139497,2,15567204,22,10.95201,1.916348
1,14,22086446717,33501285,151569,2,15688950,20,11.082,1.998974
1,15,22589879432,34658857,208148,2,16189347,20,11.3373,2.133514
1,16,23074358378,36911570,234864,0,17499636,21,11.5782,2.213218
1,17,24862316788,45696615,297423,1,21143288,22,12.47339,2.982222
1,18,24084861001,47077788,233916,1,25528260,22,12.0827,2.461348
