threads,hashbits,cpu-cycles,cache-misses,page-faults,cpu-migrations,dTLB-load-misses,context-switches,time_elapsed,wall_time
32,5,54600647607,84405790,164073,2,15562732,210,11.09544,0.540252
32,6,46470033946,95911815,164105,2,15595111,208,10.96759,0.417263
32,7,41070344881,96386051,164168,2,15719525,153,10.88516,0.324089
32,8,36298155642,72771407,164297,1,15647942,137,10.81294,0.251315
32,9,34173942269,62869174,164555,2,15706674,116,10.78478,0.219199
32,10,33548605546,54344049,165071,1,15858496,143,10.8065,0.208698
32,11,33383209090,47526062,166101,2,15996600,117,10.7839,0.207141
32,12,33445766205,46653921,164086,1,15697944,135,10.8051,0.206963
32,13,33533160235,46661319,164135,1,15688411,108,10.77192,0.209976
32,14,33745047300,47244160,164233,1,15805835,114,10.7948,0.21335
32,15,33993783808,48215730,164426,3,17798866,118,10.845,0.21642
32,16,34211065443,49359595,164808,2,23465296,128,10.87059,0.222048
32,17,34677705677,51404508,165577,1,31958714,133,10.9433,0.229656
32,18,35596388592,53909814,167113,1,39307564,131,11.0984,0.254183
